stepNum,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,length,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_Expanded,Neighbors_FirstClosestDistance_Expanded,Neighbors_FirstClosestObjectNumber_Expanded,Neighbors_NumberOfNeighbors_Expanded,Neighbors_PercentTouching_Expanded,Neighbors_SecondClosestDistance_Expanded,Neighbors_SecondClosestObjectNumber_Expanded,Number_Object_Number,Parent_RunOmnipose,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,label,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50,endppoint1_X,endppoint1_Y,endppoint2_X,endppoint2_Y,noise_bac,id,divideFlag,daughters_index,bad_division_flag,unexpected_end,division_time,transition,LifeHistory,parent_id,daughter_orientation,daughter_length_to_mother,daughter_distance_to_mother,bac_length_to_back,bac_length_to_back_orientation_changes,max_daughter_len_to_mother,bacteria_movement,bacteria_slope,cellType,cellAge,growthRate,startVol,targetVol,pos,time,radius,dir,ends,strainRate,strainRate_rolling,unknown_cell_type
21,4,246,429,161,70,128,57,20.816780487804877,9.078439024390244,1.9407223683039816,269,0.9702579290808544,17.697935698969246,1,0.5734265734265734,0.5152720535054742,5.2257877707184734,32.984845004941285,4.123105625617661,2.2172949323086373,2.0,8.003675626198989,1.2650244299482192,-2.8952064130508264,77.45584412271572,0.9144981412639404,20.816780487804877,9.078439024390244,0,124.01449987241732,10.160046352055756,1,8.0,100.0,15.300682753902574,10,4,4,48.512783609078575,23.458194861026207,,88.61655892407379,2,21,0.547446032638709,20.0,3,23.262006537591148,3.0275333165702776,18.282795601847365,8.441151762720448,23.35076537376239,9.71572628606004,False,19,True,"[142, 146]",False,False,25,True,4,10,,,,,,,,0.2514960784499649,1,1,0.054,5.2257877707184734,7.22478870068414,"[20.816780487804877, 9.078439024390244]",31.5,0.6325122149741096,"[-0.9698001515316508, -0.24390093499039167]","[[18.282795601847365, 8.441151762720448], [23.35076537376239, 9.71572628606004]]",0.0,0.0,False
21,5,255,429,194,72,161,59,25.48235294117647,9.347011764705881,1.8722262847167823,278,0.9696897515901868,18.01877032173579,1,0.5944055944055944,0.5341234700971379,5.288389554540903,33.52610922848042,4.47213595499958,2.272280035945035,2.0,8.374036143210802,1.2921623989673332,-0.24880812283217846,77.45584412271572,0.9172661870503596,25.48235294117647,9.347011764705881,0,159.86323138330104,8.571628245186957,2,3.0,100.0,11.001611248882934,9,5,5,76.99711264036644,20.187329293434598,,90.54983848145918,2,21,0.8503285475890963,20.0,3,19.98694710442317,-2.8372891016871904,28.045123993644392,8.695881552861287,22.919581888708546,9.998141976550475,False,50,True,"[165, 166]",False,False,26,False,5,10,,,,,,,,-0.2540727199246151,1,1,0.06,5.288389554540903,8.318701485841355,"[25.48235294117647, 9.347011764705881]",31.5,0.6460811994836666,"[0.9692066085666425, -0.24624895920743897]","[[28.045123993644392, 8.695881552861287], [22.919581888708546, 9.998141976550475]]",0.0,0.0,False
21,6,166,286,129,71,103,60,16.624192771084335,9.289734939759036,1.694615391812812,186,0.9563527437389076,14.538148590038452,1,0.5804195804195804,0.5901044005803887,3.898708047597212,25.495097567963924,4.0,2.048530035122143,2.0,7.276068751089989,1.1392597934902102,-0.2275812808987058,59.45584412271571,0.8924731182795699,16.624192771084335,9.289734939759036,0,173.80234896264028,10.784394868706492,3,5.0,100.0,12.979225069652424,7,6,6,20.237773717888704,23.538864981133933,,87.25331686680991,1,21,0.2319427437787973,20.0,4,22.675556595313296,-6.316430771630209,18.523282623380506,8.849918110834174,14.725102918788163,9.729551768683898,False,20,True,"[164, 168]",False,False,26,False,5,9,,,,,,,,-0.2315934806313052,1,1,0.056,3.898708047597212,5.945256354459714,"[16.624192771084335, 9.289734939759036]",31.5,0.5696298967451051,"[0.974214959987367, -0.2256218334665618]","[[18.523282623380506, 8.849918110834174], [14.725102918788163, 9.729551768683898]]",0.0,0.0,False
21,7,153,231,139,76,118,65,18.343529411764703,10.022588235294117,1.524647584303375,177,0.9328816979285492,13.957279475043832,1,0.6623376623376623,0.6558892758531532,3.442746583040024,21.18962010041709,4.123105625617661,2.077518376706603,2.0,8.23687767580373,1.2400185257507204,-0.1966485055016834,54.14213562373095,0.864406779661017,18.343529411764703,10.022588235294117,0,167.64740937259845,10.155751170980595,10,5.0,100.0,12.979225069652424,6,7,7,30.492432041056563,7.976027328757179,,53.6052279656475,1,21,0.5688331753872478,20.0,5,7.916485112563535,-0.9727668845315948,20.0317265234313,9.68626023925602,16.655332300098106,10.358916231332215,False,11,False,[],False,False,0,False,11,4,,,,0.8382099444562001,2.8906440639785775,,0.8373185130957947,-0.19922317939880402,1,6,0.029,3.1880758645552505,5.131675362749346,"[18.343529411764703, 10.022588235294117]",31.5,0.6200092628753602,"[0.9807269114625796, -0.19538353342354478]","[[20.0317265234313, 9.68626023925602], [16.655332300098106, 10.358916231332215]]",-0.16179005554379994,0.020375396814561887,False
21,8,219,450,104,81,74,66,12.747616438356165,10.478465753424658,1.88061751697306,246,0.9656424445115204,16.698486766680407,1,0.4866666666666667,0.5317402347764716,4.767711702483801,30.364452901377952,4.123105625617661,2.1558454672299274,2.0,7.803063813531758,1.2390059023400721,-0.34539788231135654,71.94112549695427,0.8902439024390244,12.747616438356165,10.478465753424658,0,24.683383879109872,8.97069036667275,11,4.0,80.37135278514589,15.042867698135796,12,8,8,8.56494792416686,4.666832003368572,,68.38128388904455,1,21,0.1252528094977617,20.0,4,-4.245112381965683,1.9386443232699409,14.990683707400114,9.67136108484445,10.504549169312215,11.285570422004865,False,21,True,"[174, 179]",False,False,26,False,5,9,,,,,,,,-0.3598218741447798,1,1,0.051,4.767711702483801,6.985495201459156,"[12.747616438356165, 10.478465753424658]",31.5,0.6195029511700361,"[0.9409408156434436, -0.33857108774414163]","[[14.990683707400114, 9.67136108484445], [10.504549169312215, 11.285570422004865]]",0.0,0.0,False
21,9,312,600,192,82,152,67,24.63784615384615,10.687384615384614,2.239240178155497,353,0.9798202012448884,19.93114994066752,1,0.52,0.4465800541430612,6.583414334957588,40.52159917870962,4.47213595499958,2.275346970064272,2.0,8.62163982472747,1.3158987666600435,-0.2290249175779994,93.698484809835,0.8838526912181303,24.63784615384615,10.687384615384614,0,8.805589520672115,11.001611248882934,5,5.0,64.73829201101928,19.2764893026348,2,9,9,69.79229796923842,18.228945002603005,,98.73298860999046,2,21,0.7068792199224118,20.0,6,17.940339892665463,-3.2308884913536104,27.843601017476313,9.940074886595513,21.43209129021599,11.434694344173716,False,22,True,"[149, 153]",False,False,25,False,4,13,,,,,,,,-0.23311505732002732,1,1,0.057,6.583414334957588,9.249639888195507,"[24.63784615384615, 10.687384615384614]",31.5,0.6579493833300217,"[0.9738882289719388, -0.2270280103200933]","[[27.843601017476313, 9.940074886595513], [21.43209129021599, 11.434694344173716]]",0.0,0.0,False
21,10,247,476,153,83,119,69,19.53502834008097,10.870542510121457,2.107020148090912,278,0.9761554830690392,17.733870630789692,1,0.5189075630252101,0.4746039096522455,5.545700601319732,34.48187929913333,4.0,2.138495185443652,2.0,7.672817679805834,1.20381912722191,-0.2325585803899729,80.8700576850888,0.8884892086330936,19.53502834008097,10.870542510121457,0,109.27967302082216,8.915302632972503,13,5.0,100.0,10.155751170980595,7,10,10,34.45339383438654,32.987095428142354,,81.94926331745233,2,21,0.4204234722760365,20.0,8,32.007845295621195,-7.977863392973745,22.23323326067442,10.231489307050849,16.83682341948752,11.509595713192065,False,23,False,[],False,False,0,False,6,14,,,,,,,,-0.2368438357639837,1,1,0.029,5.545700601319732,7.202722967106657,"[19.53502834008097, 10.870542510121457]",31.5,0.601909563610955,"[0.9730799098499288, -0.23046797835372837]","[[22.23323326067442, 10.231489307050849], [16.83682341948752, 11.509595713192065]]",0.0,0.0,False
21,11,268,646,115,87,77,70,13.774567164179103,11.262089552238805,2.4149718789006656,299,0.9825391700099269,18.47236308621676,1,0.4148606811145511,0.4140834966803904,6.238575557211573,39.21734310225516,4.0,2.074773889775615,2.0,7.273238618387272,1.160723479376846,-0.316161830467821,90.18376618407356,0.8963210702341137,13.774567164179103,11.262089552238805,0,126.78945607586935,7.844192293281749,12,4.0,100.0,8.97069036667275,8,11,11,5.376246975789998,4.066064192899109,,35.33768935876832,1,21,0.1521391769905293,20.0,7,3.970546205144487,-0.8761511590981286,16.73924988663757,10.292237707411115,10.809884441720637,12.231941397066496,False,12,True,"[152, 156]",False,False,25,False,9,4,,,,1.3061176849185763,0.014319391373268592,,0.15908975603303552,-0.3271351222445281,1,6,0.052,3.7837364761795365,7.622011822682926,"[13.774567164179103, 11.262089552238805]",31.5,0.580361739688423,"[0.950435783063138, -0.31092092607793337]","[[16.73924988663757, 10.292237707411115], [10.809884441720637, 12.231941397066496]]",0.3061176849185764,0.10985372079976344,False
21,12,360,874,119,96,73,77,13.7636,12.391599999999999,2.626865220650553,400,0.9862977563861376,21.40948939383325,1,0.4118993135011441,0.3806818835388693,7.709370347923071,47.75981574503821,4.123105625617661,2.241204067983107,2.0,8.120207067920381,1.2718530255357774,-0.290377959300946,109.01219330881976,0.9,13.7636,12.391599999999999,0,28.527160045020743,7.844192293281749,11,5.0,56.67506297229219,15.042867698135796,8,12,12,8.031937020088233,8.475365242290293,,57.43753313160028,2,21,0.1398377782291858,20.0,8,-8.071518177163341,2.5850358422939053,17.456911588325028,11.2879481971641,10.070288411674973,13.495251802835897,False,24,True,"[176, 181]",False,False,26,False,5,14,,,,,,,,-0.29882444966860244,1,1,0.056,7.709370347923071,11.696426801489062,"[13.7636, 12.391599999999999]",31.5,0.6359265127678887,"[0.9581357287680488, -0.28631438185693736]","[[17.456911588325028, 11.2879481971641], [10.070288411674973, 13.495251802835897]]",0.0,0.0,False
21,13,302,546,153,91,114,77,19.17774834437086,12.103629139072847,2.187464484615013,341,0.9762957106070425,19.60913925979463,1,0.5531135531135531,0.4571502792540181,6.152953463121674,38.63935817272331,4.47213595499958,2.3108780313519923,2.0,8.432993810941912,1.3317511015824939,-0.1990848805698269,91.11269837220809,0.8856304985337243,19.17774834437086,12.103629139072847,0,38.00283174375478,8.915302632972503,10,3.0,75.64575645756457,15.569581459896709,7,13,13,31.741674754246475,21.040329672603637,,101.54437327999108,2,21,0.3125892034088809,20.0,6,-19.977006006468518,6.604142923148004,22.19345842632771,11.495187045345716,16.162038262414008,12.712071232799978,False,25,True,"[155, 157]",False,False,25,False,4,13,,,,,,,,-0.20175748901310891,1,1,0.057,6.152953463121674,8.638472174748237,"[19.17774834437086, 12.103629139072847]",31.5,0.6658755507912469,"[0.9802479736054573, -0.19777236976482507]","[[22.19345842632771, 11.495187045345716], [16.162038262414008, 12.712071232799978]]",0.0,0.0,False
22,1,327,720,160,62,120,44,20.031412844036698,7.571669724770642,2.196853369858637,360,0.978695869172575,20.4046399411604,1,0.4541666666666666,0.4551965159442334,6.573698299400871,41.10960958218893,4.47213595499958,2.3332233060608707,2.23606797749979,8.538149682454625,1.3496812106624254,-2.8107761239224422,95.01219330881976,0.9083333333333332,20.031412844036698,7.571669724770642,0,52.26184664346713,9.57614617746082,4,3.0,72.1830985915493,20.999791266177617,7,1,1,46.8968637426228,2.1298376500348666,,112.3926515402589,2,22,0.417259163298807,21.0,1,-1.9103879636437284,-0.9416083282720108,16.922785077985722,6.50405053000905,23.140040610087674,8.639288919532232,False,16,True,"[158, 159]",False,False,26,False,5,7,,,,1.1265766193764668,1.7150324843217288,,0.08217103865119162,0.34343745057576763,1,2,0.064,5.835109824167357,9.459377353732568,"[20.031412844036698, 7.571669724770642]",33.0,0.6748406053312127,"[-0.9457774374386175, -0.3248153919260014]","[[16.922785077985722, 6.50405053000905], [23.140040610087674, 8.639288919532232]]",0.12657661937646686,0.06328830968823343,False
22,2,338,675,204,65,159,50,26.01543195266272,8.11512426035503,2.543596776869999,407,0.9831777136104805,20.7449985808745,1,0.5007407407407407,0.3931440742076035,7.300393926314956,45.35416188179427,4.123105625617661,2.223276708796769,2.0,9.248759000968535,1.3334281611789018,-0.21831629748800513,103.94112549695429,0.8304668304668305,26.01543195266272,8.11512426035503,0,3.1849685399663694,9.6123276372075,5,4.0,53.84615384615385,21.430606561176536,8,2,2,82.73020355129516,1.916433458848137,,93.13019597443558,2,22,0.8883284598048603,21.0,2,1.908623532835378,-0.1728392666601976,29.578986014357433,7.324541994412264,22.451877890968007,8.905706526297797,False,17,True,"[127, 129]",False,False,24,False,3,7,,,,1.1162925244571609,2.183271929954098,,0.1933975319689107,-0.2218521880840474,1,2,0.051,6.539857399712541,8.23081504706869,"[26.01543195266272, 8.11512426035503]",33.0,0.6667140805894509,"[0.9762634996584352, -0.2165861935458135]","[[29.578986014357433, 7.324541994412264], [22.451877890968007, 8.905706526297797]]",0.11629252445716086,0.05814626222858043,False
22,3,341,810,124,71,79,53,14.455741935483873,8.731214076246333,2.573446924602296,380,0.9847882268201118,20.83685880248485,1,0.4209876543209876,0.3885838835221136,7.3044522528852545,46.17358552246078,4.123105625617661,2.2234175406958263,2.0,8.16024481101655,1.2692134411641949,-0.2969536297972827,105.01219330881976,0.8973684210526316,14.455741935483873,8.731214076246333,0,91.72876260813412,13.825308089027436,6,4.0,76.03092783505154,19.045365230529868,10,3,3,12.824876166706913,5.8223369391391255,,86.26008368087072,1,22,0.1486768342835609,21.0,3,-5.652416903618004,1.3963490181746891,17.948118592970427,7.662541553481218,10.963365277997319,9.799886599011447,False,8,False,[],False,False,0,False,11,3,,,,1.0482219750249668,3.41605732229576,,0.7097687024860184,-0.30600150773377144,1,7,0.016,4.564418339885397,5.990671853332034,"[14.455741935483873, 8.731214076246333]",33.0,0.6346067205820974,"[0.9562323187497237, -0.29260853128117587]","[[17.948118592970427, 7.662541553481218], [10.963365277997319, 9.799886599011447]]",0.04822197502496673,0.08171980696696793,False
22,4,272,576,160,70,124,54,20.40564705882353,8.898882352941175,2.160843459272761,306,0.9756937767029016,18.609705966725112,1,0.4722222222222222,0.4627822509348053,5.820718699180444,37.0,4.242640687119285,2.1999812799822647,2.0,8.34323552946608,1.2755431917452535,-2.8223879543412584,85.94112549695427,0.8888888888888888,20.40564705882353,8.898882352941175,0,155.35270333580726,9.57614617746082,1,7.0,100.0,13.394021758170112,11,4,4,46.01085400180727,3.115504823795096,,91.73206374786888,2,22,0.5015787514414903,0.0,0,-2.8550932568149108,-1.2469213295074155,17.642303659389285,7.98557802220009,23.168990458257774,9.812186683682262,False,19,True,"[142, 146]",False,False,25,False,4,10,,,,1.1138452142652122,4.172190354705884,,0.205783206837067,0.3305069977651246,1,2,0.054,5.2257877707184734,7.22478870068414,"[20.40564705882353, 8.898882352941175]",33.0,0.6377715958726268,"[-0.9494852928808676, -0.3138115335721955]","[[17.642303659389285, 7.98557802220009], [23.168990458257774, 9.812186683682262]]",0.11384521426521219,0.05692260713260609,False
22,5,274,592,196,74,159,58,25.49010218978102,9.39573722627737,2.216248632276411,316,0.9789788751566476,18.67799869518773,1,0.4628378378378378,0.4512129124126538,6.0817239453892835,37.94733192202055,4.123105625617661,2.176313722935576,2.0,8.160882305241266,1.2404385599738685,-0.305144895127695,87.35533905932738,0.8670886075949367,25.49010218978102,9.39573722627737,0,174.2308922489322,9.6123276372075,2,4.0,100.0,11.845171855442665,8,5,5,76.98094231597935,0.3426238187534114,,90.8924623002126,2,22,0.8469452842163712,21.0,5,0.053814226420485,0.3383712609131208,28.39048677416783,8.482166867940528,22.58971760539421,10.309307584614213,False,50,True,"[165, 166]",False,False,26,False,5,10,,,,1.1500143630998552,3.227859283922653,,0.049337829900491584,-0.31498248999623163,1,2,0.06,5.288389554540903,8.318701485841355,"[25.49010218978102, 9.39573722627737]",33.0,0.6202192799869343,"[0.9538034315370948, -0.30043137983250445]","[[28.39048677416783, 8.482166867940528], [22.58971760539421, 10.309307584614213]]",0.1500143630998551,0.07500718154992755,False
22,6,188,297,128,71,101,60,16.362382978723403,9.304085106382978,1.722899289612556,204,0.9599084253385136,15.471555655790098,1,0.632996632996633,0.580416978536731,4.233276576909234,27.202941017470888,4.0,2.106806636070452,2.0,7.554831017177896,1.1866457568407711,-0.2376894682668971,63.79898987322333,0.9215686274509804,16.362382978723403,9.304085106382978,0,176.25270074145348,13.825308089027436,3,5.0,100.0,13.85899019182832,7,6,6,18.558713786039988,1.8208525967576104,,89.07416946356751,1,22,0.2083512414183187,21.0,6,-1.818123558062041,0.0996539348884795,18.419511137274572,8.805706351370317,14.305254820172234,9.802463861395639,False,20,True,"[164, 168]",False,False,26,False,5,9,,,,1.085815230385927,0.5791564747248068,,0.11279716753325023,-0.24226918140271247,1,2,0.056,3.898708047597212,5.945256354459714,"[16.362382978723403, 9.304085106382978]",33.0,0.5933228784203856,"[0.9718846010543929, -0.23545768671534942]","[[18.419511137274572, 8.805706351370317], [14.305254820172234, 9.802463861395639]]",0.08581523038592695,0.042907615192963475,False
22,7,157,216,139,75,115,66,18.232050955414014,10.002038216560509,1.5644362889485175,172,0.945302837628082,14.13855043925722,1,0.7268518518518519,0.6392078776644307,3.6066048823252004,23.08679276123039,4.0,2.081103879601022,2.0,7.602859212697055,1.1764529809879343,-0.10811010175784591,55.55634918610404,0.9127906976744186,18.232050955414014,10.002038216560509,0,177.30554211356986,13.85899019182832,6,5.0,100.0,14.164114843481649,11,7,7,29.740083710910877,0.7871995526061334,,54.39242751825363,1,22,0.5467688255121608,21.0,7,-0.7741559468798016,-0.1427084634278372,20.024825342897397,9.807462550336364,16.43927656793063,10.196613882784654,False,11,False,[],False,False,0,False,11,4,,,,1.0475952253042353,5.07287685934717,,0.11335673557528057,-0.10853326976479248,1,7,0.029,3.1880758645552505,5.131675362749346,"[18.232050955414014, 10.002038216560509]",33.0,0.5882264904939671,"[0.9941617925873663, -0.1078996300247345]","[[20.024825342897397, 9.807462550336364], [16.43927656793063, 10.196613882784654]]",0.04759522530423539,0.024912034896174134,False
22,8,343,945,195,87,150,66,24.68739358600583,10.90075801749271,2.680973615212452,396,0.9866569008041914,20.897874625046462,1,0.362962962962963,0.3729988218928278,7.619667467551479,46.8187996428785,4.123105625617661,2.181020243422977,2.0,8.092424490689739,1.2405829581572347,-0.3477236713714435,107.49747468305831,0.8661616161616161,24.68739358600583,10.90075801749271,0,2.5841392111015016,11.845171855442665,5,4.0,59.51086956521739,21.430606561176536,2,8,8,70.01249769698288,1.5211845859085995,,100.25417319589906,2,22,0.698349958561593,21.0,9,0.3440793899977734,1.4817597368617754,28.269211919678735,9.602524408476118,21.105575252332923,12.1989916265093,False,22,True,"[149, 153]",False,False,25,False,4,13,,,,1.157403602427306,6.8009376258268,,0.21905058037083736,-0.36245099222699634,1,2,0.057,6.583414334957588,9.249639888195507,"[24.68739358600583, 10.90075801749271]",33.0,0.6202914790786174,"[0.9401508265094657, -0.3407585999113867]","[[28.269211919678735, 9.602524408476118], [21.105575252332923, 12.1989916265093]]",0.15740360242730592,0.07870180121365296,False
22,9,241,496,101,83,70,67,12.192796680497924,10.69782572614108,1.9337550945905189,265,0.9691166795948528,17.517155313611116,1,0.4858870967741935,0.5171285664856926,5.127193305661841,32.69556544854363,4.123105625617661,2.198507946117332,2.0,8.11292719238044,1.2643793974408908,-0.357355691549578,76.52691193458118,0.909433962264151,12.192796680497924,10.69782572614108,0,23.177893880013254,10.64304738976734,10,4.0,79.07608695652173,15.850816173798425,12,9,9,12.478152320876507,4.143126566954992,,72.52441045599954,1,22,0.1720545157474528,21.0,8,-3.85291498512666,1.5233331438640365,14.594438300029308,9.801084219495731,9.79115506096654,11.594567232786428,False,21,True,"[174, 179]",False,False,26,False,5,9,,,,1.0753991905573408,0.6851320015726551,,0.41693946146438365,-0.37338689476089415,1,2,0.051,4.767711702483801,6.985495201459156,"[12.192796680497924, 10.69782572614108]",33.0,0.6321896987204454,"[0.9368250722590494, -0.3497982046649565]","[[14.594438300029308, 9.801084219495731], [9.79115506096654, 11.594567232786428]]",0.07539919055734076,0.03769959527867038,False
22,10,273,702,114,88,75,70,13.587692307692308,11.33274725274725,2.6179729194209456,312,0.9855268957334684,18.64388360059941,1,0.3888888888888889,0.3819749213529619,6.631523802451572,41.23105625617661,4.0,2.0192176204558323,2.0,7.273238618387272,1.1241701915313635,-0.32734486878249525,94.76955262170048,0.875,13.587692307692308,11.33274725274725,0,122.19802743017163,7.372482113057286,12,4.0,100.0,10.64304738976734,9,10,10,6.294847063624289,1.3874075890303623,,36.72509694779868,1,22,0.1714045050057139,21.0,11,-1.2977420589360804,0.4906784757531,16.727385211483888,10.26663025377329,10.44799940390073,12.39886425172121,False,12,True,"[152, 156]",False,False,25,False,9,4,,,,1.0629868535912441,0.6407408975639135,,0.028222547693568432,-0.3395609161923092,1,7,0.052,3.7837364761795365,7.622011822682926,"[13.587692307692308, 11.33274725274725]",33.0,0.5620850957656818,"[0.9468993846122915, -0.32153002258088365]","[[16.727385211483888, 10.26663025377329], [10.44799940390073, 12.39886425172121]]",0.06298685359124412,0.10204257626501022,False
22,11,262,418,159,81,121,70,20.107236641221373,10.804396946564884,2.310219910300413,306,0.981238574351916,18.26441241104166,1,0.6267942583732058,0.4328592250206879,6.100399810744129,37.8549864614954,4.0,2.1159299158449287,2.0,7.690153544530925,1.1761415825057098,-0.1425839528133359,87.21320343559643,0.8562091503267973,20.107236641221373,10.804396946564884,0,75.73521022124763,13.394021758170112,4,6.0,100.0,14.164114843481649,7,11,11,38.45092616352577,4.000130058361352,,85.94939337581368,2,22,0.4473670453425903,21.0,10,3.973668757919455,-0.4593441913650906,23.126483478026657,10.370959521815891,17.08798980441609,11.237834371313877,False,23,False,[],False,False,0,False,6,14,,,,1.100023288183353,5.155166423402703,,0.3700524015021656,-0.14355812829388287,1,2,0.029,5.545700601319732,7.202722967106657,"[20.107236641221373, 10.804396946564884]",33.0,0.5880707912528549,"[0.9898521180489628, -0.14210131735484471]","[[23.126483478026657, 10.370959521815891], [17.08798980441609, 11.237834371313877]]",0.10002328818335293,0.050011644091676466,False
22,12,383,1100,121,97,71,75,13.730381201044384,12.384751958224541,2.966940364253115,434,0.989243478217533,22.08281561833924,1,0.3481818181818182,0.3370475564822267,8.488495145169225,52.20153254455275,4.123105625617661,2.1813455209354973,2.0,7.926609897383043,1.2416826322323669,-0.31217277443303143,119.49747468305831,0.8824884792626728,13.730381201044384,12.384751958224541,0,34.62407868981514,7.372482113057286,10,5.0,61.53846153846154,15.850816173798425,9,12,12,8.175849906074962,0.2355369121180159,,57.67307004371829,2,22,0.1417620026101848,21.0,12,-0.2306861038584173,-0.0475558456628988,17.76949791716531,11.081228421443223,9.691264484923458,13.68827549500586,False,24,True,"[176, 181]",False,False,26,False,5,14,,,,1.1010620533304711,1.2487509223363578,,0.03391731534499821,-0.32272489962438916,1,2,0.056,7.709370347923071,11.696426801489062,"[13.730381201044384, 12.384751958224541]",33.0,0.6208413161161834,"[0.9516684988433021, -0.3071271207648976]","[[17.76949791716531, 11.081228421443223], [9.691264484923458, 13.68827549500586]]",0.10106205333047111,0.050531026665235554,False
22,13,327,630,150,93,108,78,18.540770642201835,12.254532110091741,2.295062022249709,376,0.9818711339295172,20.4046399411604,1,0.5190476190476191,0.4357180722374383,6.889025851500281,42.20189569201838,4.47213595499958,2.2932380656371225,2.0,8.543202970182655,1.3058125578535789,-0.2109468045021472,97.11269837220809,0.8696808510638298,18.540770642201835,12.254532110091741,0,55.01258882457713,14.82392107776672,11,3.0,79.23728813559322,15.788552331130935,7,13,13,27.49257721933344,4.54589242184827,,106.09026570183936,2,22,0.2591432591619645,21.0,13,-4.4234562650626685,1.047937298742326,21.908929413700385,11.53329997988873,15.172611870703285,12.975764240294753,False,25,True,"[155, 157]",False,False,25,False,4,13,,,,1.1196291167794994,0.6796381782271597,,0.28707029593143213,-0.21413246201636849,1,2,0.057,6.152953463121674,8.638472174748237,"[18.540770642201835, 12.254532110091741]",33.0,0.6529062789267894,"[0.9778331056095653, -0.20938581034528791]","[[21.908929413700385, 11.53329997988873], [15.172611870703285, 12.975764240294753]]",0.11962911677949933,0.05981455838974967,False
23,1,374,855,162,63,117,44,20.011379679144383,7.548449197860962,2.410001614947375,421,0.9825382222685064,21.82181453800189,1,0.4374269005847953,0.4149374812853957,7.407447215912636,46.17358552246078,4.47213595499958,2.3667413999723057,2.23606797749979,9.007904792705594,1.3782359627206078,-2.8393158666307245,106.42640687119284,0.8883610451306413,20.011379679144383,7.548449197860962,0,55.08629178318054,9.709705134782356,4,3.0,71.09634551495017,21.670807764748854,7,1,1,46.882955358475954,0.2129715815749443,,112.60562312183384,2,23,0.4163464848265247,22.0,1,-0.1391192006410619,-0.1612536590949957,16.4755785401482,6.4458709151044715,23.547180818140568,8.651027480617453,False,16,True,"[158, 159]",False,False,26,False,5,7,,,,1.126831028522826,1.6352068055738411,,0.03066790774679334,0.31183266236220314,1,3,0.064,5.835109824167357,9.459377353732568,"[20.011379679144383, 7.548449197860962]",34.5,0.6891179813603039,"[-0.954661177038318, -0.2976945364896933]","[[16.4755785401482, 6.4458709151044715], [23.547180818140568, 8.651027480617453]]",0.12683102852282607,0.08446921596643098,False
23,2,380,800,211,65,161,49,26.628631578947367,7.9851789473684205,2.746765859575369,485,0.9850907897581604,21.996159369293583,1,0.475,0.3640645221047683,8.23081504706869,50.21951811795888,4.47213595499958,2.257216512671661,2.0,10.197609880004736,1.415990532233262,-0.19128558272378132,114.52691193458118,0.7835051546391752,26.628631578947367,7.9851789473684205,0,9.577102195548344,9.147155918205767,5,4.0,53.71702637889688,23.31470919309068,8,2,2,87.06619293977562,4.3528959139535095,,97.48309188838908,2,23,0.8931414797497391,22.0,2,4.258330738087835,-0.902398006851449,30.668976661799437,7.202752787123137,22.588286496095296,8.767605107613704,False,17,True,"[127, 129]",False,False,24,False,3,7,21.104397455766023,1.0780296887377643,,1.1274480706308112,1.5487458732119865,0.6218312172646516,0.19411159005925413,-0.19365330044852777,1,3,0.051,6.539857399712541,8.23081504706869,"[26.628631578947367, 7.9851789473684205]",34.5,0.707995266116631,"[0.9817606299611832, -0.19012118624240887]","[[30.668976661799437, 7.202752787123137], [22.588286496095296, 8.767605107613704]]",0.12744807063081126,0.08124686502932404,False
