ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_Expanded,Neighbors_FirstClosestDistance_Expanded,Neighbors_FirstClosestObjectNumber_Expanded,Neighbors_NumberOfNeighbors_Expanded,Neighbors_PercentTouching_Expanded,Neighbors_SecondClosestDistance_Expanded,Neighbors_SecondClosestObjectNumber_Expanded,Number_Object_Number,Parent_RunOmnipose,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
24,3,327,792,164,70,120,52,141.23853211009174,61.1651376146789,2.553090790883227,395,0.9840869598265972,20.404639941160397,1,0.4128787878787879,0.39168211470225694,50.17214375475098,44.14748010928823,4.123105625617661,2.193854292878493,2.0,8.928436656664786,8.91496390070295,73.55940137849778,102.42640687119285,0.8278481012658228,141.23853211009174,61.1651376146789,0,152.47733288379052,10.16769050714356,1,7.0,100.0,13.931961670823755,11,3,3,45.717816369502465,0.8971980309932193,nan,92.95765119744938,1,24,0.49181337717316265,23.0,4,-0.7580549206249714,-0.47991357986035155
24,4,175,299,186,65,163,52,174.08,57.80571428571429,1.5629806747525525,191,0.9437244413276432,14.927053303604616,1,0.5852842809364549,0.6398031761706316,26.075591968407164,24.166091947189145,4.123105625617661,2.1535309885271614,2.0,7.905694150420948,8.624053300732468,-70.97349651772916,58.62741699796952,0.9162303664921466,174.08,57.80571428571429,0,59.46177068700117,13.886044969607402,6,4.0,96.61016949152543,17.68225583778955,9,4,4,76.01440193522211,11.093485493096853,nan,108.57657738148593,2,24,0.7000994484118248,23.0,2,-10.841052631578947,2.3530827067669193
24,5,365,980,120,74,71,54,94.07671232876713,62.62191780821918,2.8667490816977326,411,0.9879336362603507,21.557653718072718,1,0.37244897959183676,0.34882718071990615,55.8022863254481,50.59644256269407,4.123105625617661,2.181253401620315,2.0,7.905694150420948,8.642534874929908,-72.06296335121088,114.66904755831213,0.8880778588807786,94.07671232876713,62.62191780821918,0,98.16107006630143,16.44008960219938,7,4.0,79.53367875647669,18.71793463570127,12,5,5,10.830794768200118,3.8455976915030226,nan,92.87662452671607,1,24,0.11661486217217797,23.0,3,-3.6588248613155088,1.1839012792935577
24,6,350,690,210,72,164,57,186.72285714285715,63.54857142857143,2.5683847926387866,406,0.9852503754306573,21.11004122822376,1,0.5072463768115942,0.38934975898708274,52.40107226721379,46.84015371452148,4.123105625617661,2.251547171578892,2.0,8.589134659600086,8.96681687323174,-77.95807209408524,106.2842712474619,0.8620689655172413,186.72285714285715,63.54857142857143,0,72.15982312823398,13.886044969607402,4,5.0,100.0,15.998864488515734,9,6,6,86.83307600339532,4.986885127801187,nan,100.77694973513725,2,24,0.8616362792445165,23.0,5,4.962988721804521,-0.487612781954887
24,7,231,396,127,72,94,60,110.26406926406926,65.49350649350649,2.0227701157984566,259,0.9743104506120357,17.14987856615383,1,0.5833333333333334,0.49437155126511534,36.626855013937224,33.24154027718932,4.0,2.122709740343435,2.0,7.809496481471622,8.24870163130912,-77.55847496588677,76.62741699796952,0.8918918918918919,110.26406926406926,65.49350649350649,0,171.53143680566325,15.24172289687434,8,5.0,100.0,16.44008960219938,5,7,7,15.17891595287684,2.1763118515558415,nan,92.57176402063514,1,24,0.16396917692411384,23.0,6,-2.051464716513266,0.7265162022443548
24,8,190,336,139,77,111,65,124.71578947368421,70.33684210526316,1.872836784208108,214,0.9663284596984277,15.553633450087505,1,0.5654761904761905,0.5339493587653076,30.997002887210872,28.160255680657446,4.0,2.027551461157763,2.0,7.761140001162655,7.9758913283190305,-76.09810071024118,66.8700576850888,0.8878504672897196,124.71578947368421,70.33684210526316,0,108.12695455685774,15.24172289687434,7,5.0,100.0,15.902353445031592,14,8,8,27.76022586857831,1.3705431971010102,nan,56.481902431174824,1,24,0.49148886056742014,23.0,7,-1.2371517027863774,0.5897832817337445
24,9,418,1242,204,88,150,65,175.96172248803828,75.38755980861244,3.1350357966522586,510,0.9901548388925224,23.06976657227589,1,0.3365539452495974,0.3189756241596501,64.23361033469102,55.97320787662612,4.123105625617661,2.2097045773274355,2.0,8.99184678769613,8.991190098261171,-70.74269004633136,128.3259018078045,0.8196078431372549,175.96172248803828,75.38755980861244,0,48.378406184764856,15.998864488515734,6,4.0,62.36842105263158,17.68225583778955,4,9,9,74.54472699254818,2.642553245672555,nan,104.79254770609782,2,24,0.711355231114497,23.0,8,2.6257224880382637,-0.29777352472089547
24,10,276,684,95,87,57,69,75.41666666666667,77.23913043478261,2.357608032757708,317,0.9810260470201813,18.746042631630413,1,0.40350877192982454,0.4241587176941767,43.54561685970203,39.21734310225516,4.123105625617661,2.119279235353374,2.0,8.092424490689739,8.44244908127544,-69.72345628695457,90.42640687119285,0.8706624605678234,75.41666666666667,77.23913043478261,0,32.57616892833906,13.192020259172239,12,4.0,81.86968838526913,15.69223587944258,13,10,10,22.075208104687803,5.205986134677443,nan,82.24246423088965,1,24,0.2684161802680582,23.0,9,-5.001584283903668,1.444453628698966
24,11,344,611,165,83,118,70,140.36627906976744,75.06976744186046,2.6661156808061777,410,0.9845650303960787,20.928315827817965,1,0.563011456628478,0.3750774983993271,51.832826788446475,46.69047011971501,4.123105625617661,2.2245576569390986,2.0,9.333809511662428,9.071736998518203,-80.93829578057904,107.35533905932738,0.8390243902439024,140.36627906976744,75.06976744186046,0,76.76347960472575,13.931961670823755,3,6.0,100.0,16.350486440437002,8,11,11,39.16992386872077,0.35994270423281016,nan,87.4022023357225,2,24,0.4481571724962298,23.0,11,-0.3597935374932888,0.010361501266402229
24,12,299,855,111,90,66,71,88.22408026755853,80.40133779264214,3.014517070201733,356,0.9896906387578722,19.511499785403828,1,0.3497076023391813,0.3317280933270945,52.93063765752032,47.16990566028302,4.0,1.9714361625362984,2.0,7.4329826294180705,7.5808129885457225,-71.24766444112143,106.42640687119284,0.8398876404494382,88.22408026755853,80.40133779264214,0,90.2133188249739,8.449077483422355,13,4.0,100.0,13.192020259172239,10,12,12,11.529464306491183,3.4241238799843616,nan,43.096423608218615,1,24,0.26752717142618027,23.0,10,-3.3303415011489506,0.7958956157713857
24,13,484,1449,118,100,55,77,86.22933884297521,88.61157024793388,3.492231234113448,568,0.9928083204579058,24.824341676101277,1,0.33402346445824704,0.28634988148310975,73.65777561574706,65.14598989960932,4.47213595499958,2.2364434766564107,2.0,8.48273285897633,8.817927565377127,-73.60704510527182,145.74011537017762,0.852112676056338,86.22933884297521,88.61157024793388,0,57.21051224668705,8.449077483422355,12,5.0,61.111111111111114,15.69223587944258,10,13,13,17.27495109415204,5.758845137416186,nan,67.15968722593587,2,24,0.25722203017468437,23.0,12,-5.555204482551716,1.5178934329455984
24,14,402,988,151,96,99,77,124.6044776119403,86.23880597014926,2.870830424428255,462,0.9889277743777825,22.623931952327283,1,0.4068825910931174,0.34833126731933556,59.98939010241832,52.630789467763066,4.123105625617661,2.2574444865367,2.0,8.219967691691922,8.902283412270043,-76.21598980962536,120.42640687119285,0.8701298701298701,124.6044776119403,86.23880597014926,0,54.27700963446998,15.902353445031592,8,3.0,79.45736434108527,19.317914143156386,11,14,14,23.641521860529224,2.3261672600366556,nan,110.40282264168127,2,24,0.21413874477882824,23.0,13,-2.2038557213930403,0.744361525704818
25,1,459,1102,162,62,104,43,132.30065359477123,50.99782135076253,2.99786640698311,572,0.9886446632364685,24.17471718621419,1,0.4165154264972777,0.33357056794480233,65.69012051203173,58.05170109479997,4.47213595499958,2.3369051527874274,2.0,10.755826554851504,9.871398001133839,76.2562522684518,131.49747468305833,0.8024475524475524,132.30065359477123,50.99782135076253,0,21.040137223473337,8.174120100877245,3,4.0,68.87608069164266,20.737134852843692,9,1,1,42.742160353995104,4.89183043369955,nan,119.43088714607471,2,25,0.3578819631618209,24.0,1,-4.813147858013281,-0.873849351416645
25,2,242,385,222,61,187,50,203.87603305785123,54.53305785123967,2.063335848100888,285,0.9746678407958275,17.55346033766304,1,0.6285714285714286,0.48465207490114054,38.52291201717014,34.52535300326414,4.0,2.1516132208489407,2.0,8.252935774929398,8.615931547035087,83.08097403484678,79.21320343559643,0.8491228070175438,203.87603305785123,54.53305785123967,0,20.315453198815725,16.124258128723262,6,2.0,51.2,20.21466259085725,10,2,2,105.57225944300349,2.947320020351326,nan,116.68237482907271,2,25,0.9047832596624438,24.0,2,2.8055484763534366,0.903101904103103
25,3,207,378,141,65,114,51,127.01932367149759,57.23671497584541,1.7190289323649302,227,0.9551328309504314,16.23454913941803,1,0.5476190476190477,0.5817237750758877,30.092437279722308,27.202941017470888,4.123105625617661,2.2002049078030956,2.0,7.905694150420948,8.912711160338821,71.3791050475226,66.8700576850888,0.9118942731277533,127.01932367149759,57.23671497584541,0,146.34027779286944,8.174120100877245,1,5.0,100.0,13.432490521213365,9,3,3,33.84233631239932,14.751894557970735,nan,107.70954575542011,1,25,0.31419997248197773,24.0,3,-14.219208438594151,-3.9284226388334886
25,4,203,324,188,64,161,52,173.8128078817734,57.29556650246305,1.607751264895478,222,0.9494700859231154,16.07692842495848,1,0.6265432098765432,0.6219867599140165,28.858482805371953,26.476404589747453,4.47213595499958,2.2453294837803237,2.0,8.351822626018263,9.057452445438496,-77.54011740034325,64.04163056034261,0.9144144144144144,173.8128078817734,57.29556650246305,0,16.86174755357761,17.571280958872602,6,4.0,95.55555555555556,22.410932238036068,10,4,4,75.9157435951868,0.5758840063750404,nan,109.15246138786097,2,25,0.6955018936808833,24.0,4,-0.26719211822660327,-0.5101477832512344
25,5,383,1050,115,76,65,55,88.59791122715404,64.12793733681463,2.8971303731144977,451,0.987922679295303,22.082815618339236,1,0.3647619047619048,0.3451691402223544,57.80756483008265,51.86520991955976,4.123105625617661,2.209715756864913,2.0,8.689769230229507,8.95714734738992,-71.64957005252792,118.08326112068522,0.8492239467849224,88.59791122715404,64.12793733681463,0,48.493644230364204,15.550682721784586,13,4.0,81.62729658792651,19.480193669302906,8,5,5,12.297538459029186,5.682020444485185,nan,98.55864497120126,1,25,0.12477381829490974,24.0,5,-5.478801101613087,1.506019528595445
25,6,385,676,217,71,165,58,190.33246753246752,63.28311688311688,2.87514625920083,472,0.9874969073009999,22.140398025397776,1,0.5695266272189349,0.3478083929817045,57.76876031834275,51.62363799656123,4.123105625617661,2.2461776344036597,2.0,9.473757560365996,9.10657364862568,-83.94028570016773,117.94112549695427,0.815677966101695,190.33246753246752,63.28311688311688,0,111.98161448322874,7.568499894093638,10,6.0,100.0,16.124258128723262,2,6,6,90.42490158116688,3.619358131006876,nan,104.39630786614413,2,25,0.8661695363509287,24.0,6,3.609610389610367,-0.2654545454545456
25,7,168,253,163,70,140,59,151.07738095238096,64.22619047619048,1.4439985096001369,182,0.9284798195269567,14.625465582862905,1,0.6640316205533597,0.6925214903974616,24.269150213242582,22.360679774997898,4.47213595499958,2.192678168203877,2.0,8.246211251235321,9.013146286228467,77.63644410580791,55.21320343559643,0.9230769230769231,151.07738095238096,64.22619047619048,0,76.61273015903906,15.334351544807207,11,6.0,100.0,20.09397226953035,14,7,7,54.70369566741322,10.304027909627587,nan,103.26167910707697,1,25,0.5297579522282254,24.0,3,9.838848842289224,3.061052861511584
25,8,260,518,127,74,90,60,107.96923076923076,66.18461538461538,2.2786627815495653,303,0.9794352892414825,18.19456736586892,1,0.5019305019305019,0.43885387872968523,41.28650246152579,37.107950630558946,4.0,2.126776050785887,2.0,8.06700817063844,8.329905044159876,-77.62915325505752,86.2842712474619,0.858085808580858,107.96923076923076,66.18461538461538,0,120.19863036821069,14.8255168803589,13,5.0,100.0,18.05221322958892,9,8,8,12.854926290643862,2.3966466608080563,nan,94.9684106814432,1,25,0.135360023384657,24.0,7,-2.294838494838501,0.6911088911088967
25,9,205,390,141,78,111,65,125.47804878048781,70.58048780487805,1.9175759192039128,234,0.9685836373765124,16.15593100600236,1,0.5256410256410257,0.5214917385983616,32.78697659010669,29.832867780352597,4.0,2.085166206337173,2.0,7.761140001162655,8.153728693077774,-75.79489215383907,70.2842712474619,0.8760683760683761,125.47804878048781,70.58048780487805,0,100.93377656954712,13.432490521213365,3,6.0,100.0,15.744496685803034,11,9,9,28.497051509856046,0.8002515090579538,nan,57.282153940232774,1,25,0.4974856835793812,24.0,8,0.7622593068035997,0.2436456996148877
25,10,239,374,209,77,175,66,191.76150627615064,70.71548117154812,1.985067947099417,265,0.9749175289081117,17.44431859350499,1,0.6390374331550802,0.5037610936498174,37.540509313393564,33.54101966249684,4.0,2.1628616846472637,2.0,7.7781745930520225,8.355256806382949,-81.53214990458247,77.21320343559643,0.9018867924528302,191.76150627615064,70.71548117154812,0,47.70293231795553,7.568499894093638,6,2.0,74.29467084639498,20.21466259085725,2,10,10,90.70797630806564,16.476088326481232,nan,121.26863603257905,2,25,0.7479920552886962,24.0,9,15.799783788112364,-4.672078637064317
25,11,374,780,167,84,115,69,140.49197860962568,75.32085561497327,3.031113755730273,463,0.9886831444909028,21.821814538001895,1,0.4794871794871795,0.32991173561517306,59.024584559705346,52.172789842982326,4.123105625617661,2.172098982890589,2.0,9.136093699852555,8.854797237188144,-80.02446864265362,119.35533905932738,0.8077753779697624,140.49197860962568,75.32085561497327,0,154.29220494174191,8.087422584519246,16,7.0,100.0,15.334351544807207,7,11,11,39.25881475872513,0.28079466696804845,nan,87.68299700269056,2,25,0.44773577661265923,24.0,11,0.1256995398582319,0.2510881731128052
25,12,310,861,91,91,50,70,69.30645161290323,79.38064516129032,2.57129164198682,370,0.9841196457747615,19.867165345562018,1,0.3600464576074332,0.3889095984566366,48.510383343466366,43.46262762420146,4.123105625617661,2.137678323145198,2.0,8.453278568226425,8.610903613658541,-68.63912407789886,100.08326112068522,0.8378378378378378,69.30645161290323,79.38064516129032,0,4.638199008749361,7.5372590669596,17,5.0,85.84070796460178,14.846853876042362,15,12,12,28.497192322261597,6.474628431584838,nan,88.71709266247449,1,25,0.32121422678580774,24.0,10,-6.11021505376344,2.141514726507708
25,13,172,350,111,84,86,70,97.61627906976744,76.79651162790698,1.7279238896148414,193,0.9600789815125688,14.798554040663838,1,0.49142857142857144,0.5787291940404288,28.33549335608341,25.632011235952593,4.0,2.022716100607852,2.0,7.399400733959437,7.926261035056489,-69.64574914169897,61.11269837220809,0.8911917098445595,97.61627906976744,76.79651162790698,0,79.73824733352643,14.8255168803589,8,5.0,100.0,15.550682721784586,5,13,13,3.8073829370971017,10.06022713551606,nan,53.15665074373467,1,25,0.07162571162453948,24.0,12,9.39219880220891,-3.604826164735158
25,14,220,476,177,90,149,73,162.0090909090909,81.08636363636364,1.7817254939408045,241,0.9610296328584234,16.73656774376801,1,0.46218487394957986,0.5612536854867631,32.19084631529042,29.154759474226502,4.242640687119285,2.2075955501126256,2.0,8.122769321068953,8.899010546794761,-65.41122175468986,70.18376618407356,0.9128630705394191,162.0090909090909,81.08636363636364,0,42.04160703786152,20.09397226953035,7,4.0,77.69516728624535,22.276157757847614,11,14,14,60.4002002353938,15.071572348133799,nan,119.86412005423162,2,25,0.5039055908312361,24.0,9,-13.952631578947376,5.698803827751206
25,15,526,1680,115,101,45,77,79.49619771863118,90.1787072243346,3.9408975440730103,652,0.993471201875384,25.879026267050612,1,0.3130952380952381,0.25374930173050797,81.22518612145183,72.12489168102785,4.123105625617661,2.2076411775959137,2.0,9.605444767488159,9.266427203226142,-74.0708051987059,161.39696961967,0.8067484662576687,79.49619771863118,90.1787072243346,0,4.750444788278396,7.359559030625762,17,6.0,61.016949152542374,14.846853876042362,12,15,15,24.041329291049042,6.913111289653536,nan,74.0727985155894,2,25,0.3245635344260591,24.0,13,-6.73314112434403,1.5671369764007181
25,16,203,338,152,90,126,77,138.0,83.01477832512315,1.607751264895478,219,0.9499373393188432,16.07692842495848,1,0.6005917159763313,0.6219867599140165,29.02617898542073,26.40075756488817,4.47213595499958,2.24150304777247,2.0,8.333088681424018,9.068953193750017,-73.68224455141421,64.04163056034261,0.9269406392694064,138.0,83.01477832512315,0,63.14783475614313,8.087422584519246,11,3.0,100.0,17.646836631127403,9,16,16,36.460794285330806,13.778039566821592,nan,124.18086220850286,2,25,0.29361041336717564,24.0,14,13.395522388059703,-3.224027645026112
25,17,156,300,87,92,62,80,74.01923076923077,85.26282051282051,1.8032445835956847,177,0.9614253272804915,14.093451279891855,1,0.52,0.5545559427141001,27.182375836252305,24.73863375370596,3.605551275463989,1.9331593080107963,2.0,6.957010852370434,7.476949156109842,-71.98137825024388,59.45584412271571,0.8813559322033898,74.01923076923077,85.26282051282051,0,170.61135620297227,7.359559030625762,15,3.0,100.0,7.5372590669596,12,17,17,26.111623245721145,15.013719176431113,nan,58.110142784649724,1,25,0.44934708459568173,24.0,12,-14.20484949832776,4.861482720178373
25,18,245,416,126,97,94,84,109.71428571428571,90.03673469387755,1.8781353774878393,272,0.9683563339631438,17.66192765414112,1,0.5889423076923077,0.5324429814732431,35.852497634008806,32.28002478313795,4.123105625617661,2.2450626113695984,2.0,8.026426939290278,8.947767134059685,-77.63225108081407,76.04163056034261,0.9007352941176471,109.71428571428571,90.03673469387755,0,38.23453817679805,17.935029177770165,13,3.0,77.87610619469027,23.91586946578647,8,18,18,12.328654122778117,15.366915023500935,nan,125.7697376651822,2,25,0.09802560100426409,24.0,14,-14.890191897654589,3.7979287237282904
26,1,304,702,156,61,117,43,136.10526315789474,50.87171052631579,2.2932399668401833,335,0.979815823239132,19.67396303746374,1,0.43304843304843305,0.436064264734529,44.6194578539836,40.162171256046406,4.123105625617661,2.2416834724814385,2.0,7.905694150420948,8.919534814955126,71.86467664945658,93.59797974644667,0.9074626865671642,136.10526315789474,50.87171052631579,0,61.7936295155376,13.295952938087591,5,4.0,75.40983606557377,22.319589673461632,12,1,1,45.63353458816091,3.806699077659472,26.0,123.23758622373418,2,26,0.3702890975592023,25.0,1,3.804609563123506,-0.12611082444674082
26,2,306,720,118,63,78,45,97.79084967320262,53.00326797385621,2.3187591344582343,362,0.9786094602855694,19.738573927438622,1,0.425,0.4312651474400098,45.0625925611094,40.80441152620633,4.47213595499958,2.2339866594124156,2.0,9.1706052144883,9.270583843612055,-71.79713851335208,94.42640687119285,0.8453038674033149,97.79084967320262,53.00326797385621,0,83.65052136784078,13.40830511499815,3,3.0,75.81699346405229,17.873828040727474,11,2,2,28.004565732870457,34.568025440617674,26.0,153.99891258669237,2,26,0.18184911349361332,25.0,1,-34.50980392156862,2.0054466230936825
26,3,274,481,129,65,92,52,110.28102189781022,57.87956204379562,2.17946702853995,318,0.9777566374085908,18.677998695187732,1,0.5696465696465697,0.45882777160887434,41.601887870361345,37.107950630558946,4.123105625617661,2.202769612463111,2.0,8.432993810941912,8.725688101914288,-78.60951347975929,86.62741699796953,0.8616352201257862,110.28102189781022,57.87956204379562,0,160.70487681202312,9.938797593198135,7,6.0,100.0,13.40830511499815,2,3,3,20.08795684734558,22.565448857896314,26.0,121.12409382909757,1,26,0.1658460857151103,25.0,5,21.683110670656177,-6.248375293019002
26,4,276,333,193,62,156,53,173.90942028985506,57.2463768115942,1.9848565523858257,296,0.9752210702510266,18.746042631630413,1,0.8288288288288288,0.5038147461074635,40.152472604374886,36.22154055254967,4.47213595499958,2.306289551607531,2.0,8.0,8.88303598653046,-87.66039287111519,82.97056274847714,0.9324324324324325,173.90942028985506,57.2463768115942,0,35.142480667360154,8.618135519965866,8,4.0,86.56716417910448,15.520784370099042,14,4,4,76.02282777407368,0.10841394321354209,26.0,109.26087533107452,2,26,0.6957918609357167,25.0,4,0.09661240808165417,-0.04918969086885028
26,5,236,465,160,69,129,54,143.85169491525423,61.67796610169491,1.9024132452519138,267,0.9646016877515274,17.334489682638438,1,0.5075268817204301,0.5256481484744825,34.216089464049645,31.622776601683793,4.123105625617661,2.2211838899555976,2.0,8.381332495354053,9.023165167305201,72.51412852707796,75.11269837220809,0.8838951310861424,143.85169491525423,61.67796610169491,0,114.14191206445884,13.295952938087591,1,8.0,100.0,17.21230289526713,13,5,5,48.122756705944695,7.661852659109387,26.0,110.92353176618636,1,26,0.43383722046807666,25.0,7,-7.225686037126735,-2.548224374495568
26,6,316,660,237,69,193,54,214.3987341772152,59.572784810126585,2.515310045801562,391,0.9829267139384935,20.0585068271871,1,0.47878787878787876,0.3975653028019958,49.15862980663514,44.14748010928823,4.123105625617661,2.1888909009619355,2.0,9.217458351494649,9.045064322569397,79.33425323793745,99.94112549695427,0.8081841432225064,214.3987341772152,59.572784810126585,0,23.685513059470768,7.687745744508663,9,3.0,51.590106007067135,15.68781928511194,15,6,6,114.75908138279772,11.667308458577555,26.0,128.34968328765027,2,26,0.894112696216055,25.0,2,10.522701119363973,5.0397269588869165
26,7,177,216,132,69,105,61,117.82485875706215,64.35028248587571,1.6901764228161638,190,0.9629326820041271,15.012108426804138,1,0.8194444444444444,0.591654212247148,29.100590240960926,26.30589287593181,4.0,2.086655460196497,2.0,7.0,7.849646200100514,-84.89992613582169,61.31370849898475,0.9315789473684211,117.82485875706215,64.35028248587571,0,177.21161379665142,9.938797593198135,3,5.0,100.0,10.686903296247486,12,7,7,22.480351488078114,10.024878064990316,26.0,104.99328874643352,1,26,0.21411227095066818,25.0,8,9.855627987831383,-1.8343328987396745
26,8,261,333,197,70,160,61,177.88505747126436,64.89272030651341,2.0693957953847133,288,0.9767507044405904,18.229523339239496,1,0.7837837837837838,0.483232836478289,39.95458327755984,36.05551275463989,4.0,2.2151278412941684,2.0,7.690393009359404,8.565396186693405,-88.21101045021567,82.38477631085024,0.90625,177.88505747126436,64.89272030651341,0,114.51134277674406,8.618135519965866,4,6.0,100.0,9.818825826038468,14,8,8,77.90533170868433,12.551049374946759,26.0,116.94735724109088,2,26,0.6661572655128913,25.0,6,-12.447410061203158,1.6096034233965284
26,9,266,444,234,74,197,62,214.67293233082708,67.25563909774436,2.142548543086881,301,0.9791482210348692,18.403307281560924,1,0.5990990990990991,0.46673388251882875,41.695203085809275,36.87817782917155,4.0,2.1795741965839324,2.0,7.986902029375697,8.470261335986503,80.46816599842823,84.62741699796952,0.8837209302325582,214.67293233082708,67.25563909774436,0,136.66158300853533,7.687745744508663,6,3.0,99.36305732484077,9.182566149871079,15,9,9,113.86508020136947,24.66250513118831,26.0,129.05881299733244,2,26,0.8822727991750783,25.0,6,24.340464798359562,3.9725222146274817
26,10,358,1020,93,83,42,63,66.90782122905028,72.05865921787709,3.161251829823232,427,0.9889980200704735,21.349935761383176,1,0.3509803921568627,0.3163303823396813,57.3749482740637,52.81098370604357,4.123105625617661,2.092470965695566,2.0,8.062201623788903,8.487404616112016,-69.97971587915664,119.25483399593904,0.8384074941451991,66.90782122905028,72.05865921787709,0,19.02836978341668,7.71523977331806,17,5.0,81.35593220338983,16.680886110622545,21,10,10,30.19382772188552,23.094509167345464,26.0,121.65315413854672,1,26,0.24819601214366194,25.0,5,-21.69008999810376,7.930721881062468
26,11,163,275,106,76,81,65,93.1717791411043,70.26993865030674,1.6780467366975256,179,0.9553051208384307,14.406180819073164,1,0.5927272727272728,0.595930958376074,26.770997650627113,24.73863375370596,4.0,2.0253599574278485,2.0,7.280109889280518,7.9140849649769525,-74.23174565718307,58.62741699796952,0.9106145251396648,93.1717791411043,70.26993865030674,0,13.107444000921936,7.324790692104793,16,5.0,100.0,16.146321357153422,19,11,11,4.787411692462343,15.351040384024195,26.0,110.3194510654674,1,26,0.0433958984224942,25.0,8,-14.797451628126467,4.085323265691358
26,12,211,396,143,78,110,66,126.26540284360189,70.90521327014218,2.147303561905176,246,0.9757163400845165,16.39065416446578,1,0.5328282828282829,0.4657003405297567,35.63663446353713,32.55764119219941,4.0,2.0123057526097323,2.0,7.668090184178297,7.805775370147149,-78.3642334941471,75.45584412271572,0.8577235772357723,126.26540284360189,70.90521327014218,0,174.49030758955044,10.558132184827805,13,5.0,100.0,10.686903296247486,7,12,12,29.25624552763137,0.8516883517421504,26.0,58.13384229197492,1,26,0.5032566982359954,25.0,9,0.7873540631140798,0.32472546526413737
26,13,336,720,158,85,113,69,135.1875,76.55059523809524,2.5013806762371065,378,0.9844178186724086,20.683531783305643,1,0.4666666666666667,0.3997792137358024,50.01890949379623,45.12205669071391,4.123105625617661,2.237316112599966,2.0,8.199366666633807,8.795588545326467,-76.29857182027315,102.76955262170047,0.8888888888888888,135.1875,76.55059523809524,0,175.52991054810812,10.085451119586255,18,6.0,100.0,10.558132184827805,12,13,13,33.83876301378129,5.445158662578393,26.0,93.12815566526895,2,26,0.36335695442534205,25.0,11,-5.304478609625676,1.2297396231219722
26,14,191,224,186,77,158,69,171.83769633507853,72.6282722513089,1.682963331354559,206,0.9624332510846817,15.594510349620345,1,0.8526785714285714,0.5941900107800534,30.537120954667195,27.16615541441225,4.0,2.1423201854569403,2.0,7.0,8.291389978612672,88.88018391526057,63.55634918610404,0.9271844660194175,171.83769633507853,72.6282722513089,0,30.34617655589579,9.818825826038468,8,6.0,100.0,15.520784370099042,4,14,14,70.69548473139163,20.015418363920755,26.0,141.2840543964998,2,26,0.5003783691894323,25.0,10,-19.923809941072108,1.9127910797607797
26,15,336,552,232,81,186,69,208.61309523809524,74.1547619047619,2.534900492316857,391,0.9854224081134412,20.683531783305643,1,0.6086956521739131,0.39449280278691196,51.39312127394965,45.39823785126467,4.0,2.2327593345146304,2.0,8.345674450313796,8.743279220412257,83.4136357925635,103.45584412271572,0.8593350383631714,208.61309523809524,74.1547619047619,0,19.652903931993897,9.182566149871079,9,4.0,61.986301369863014,15.68781928511194,6,15,15,107.20607273700568,17.19897387939724,26.0,138.4676099119763,2,26,0.7742321312916173,25.0,10,16.8515889619446,3.439280733213778
26,16,211,434,110,85,79,71,93.93838862559242,77.55450236966824,2.048447316818825,236,0.9753030339236555,16.39065416446578,1,0.4861751152073733,0.48817462464837463,35.26091083615894,31.953090617340916,4.0,2.0220867522423895,2.0,7.218254833889913,7.788112108734236,-71.84494699404189,73.698484809835,0.8940677966101694,93.93838862559242,77.55450236966824,0,156.44937840364423,7.324790692104793,11,6.0,100.0,9.164170078463743,19,16,16,5.5148635208777295,3.7551868241073856,26.0,56.911837567842056,1,26,0.09690187062232365,25.0,13,-3.67789044417502,0.7579907417612617
26,17,180,338,82,87,56,74,68.22222222222223,79.66111111111111,1.747452375792153,197,0.9613401249963024,15.138795132120961,1,0.5325443786982249,0.5722616615212082,29.038135857081848,27.313000567495326,4.123105625617661,2.04757747297606,2.0,7.484466673004185,7.996048361687641,-67.76779499423107,62.8700576850888,0.9137055837563451,68.22222222222223,79.66111111111111,0,145.97078802212934,7.71523977331806,10,5.0,100.0,9.718412043900253,21,17,17,29.616679428422742,1.1199171936466459,26.0,89.83700985612113,1,26,0.32967125103401673,25.0,12,-1.0842293906810028,0.280465949820794
