First Image Number,First Object Number,Second Image Number,Second Object Number
106,111,106,117
106,112,106,90
106,112,106,96
106,112,106,102
106,112,106,108
106,112,106,110
106,112,106,116
106,112,106,119
106,112,106,122
106,113,106,75
106,113,106,95
106,113,106,100
106,113,106,103
106,113,106,121
106,114,106,109
106,114,106,110
106,114,106,115
106,114,106,116
106,114,106,117
106,114,106,118
106,115,106,104
106,115,106,107
106,115,106,109
106,115,106,111
106,115,106,114
106,115,106,117
106,116,106,110
106,116,106,112
106,116,106,114
106,116,106,118
106,116,106,119
106,116,106,120
106,117,106,103
106,117,106,111
106,117,106,114
106,117,106,115
106,117,106,118
106,117,106,121
106,118,106,114
106,118,106,116
106,118,106,117
106,118,106,120
106,118,106,121
106,118,106,122
106,118,106,123
106,119,106,112
106,119,106,116
106,119,106,120
106,119,106,122
106,120,106,116
106,120,106,118
106,120,106,119
106,120,106,122
106,121,106,103
106,121,106,113
106,121,106,117
106,121,106,118
106,121,106,123
106,122,106,112
106,122,106,118
106,122,106,119
106,122,106,120
106,122,106,123
106,123,106,118
106,123,106,121
106,123,106,122
107,1,107,2
107,1,107,3
107,1,107,4
107,1,107,5
107,1,107,6
107,1,107,7
107,1,107,8
107,2,107,1
107,2,107,5
107,2,107,6
107,2,107,12
107,3,107,1
107,3,107,8
107,3,107,9
107,4,107,1
107,4,107,5
107,4,107,10
107,4,107,11
107,4,107,22
107,4,107,24
107,4,107,25
107,5,107,1
107,5,107,2
107,5,107,4
107,5,107,12
107,5,107,24
107,6,107,1
107,6,107,2
107,6,107,7
107,6,107,12
107,6,107,20
107,7,107,1
107,7,107,6
107,7,107,8
107,7,107,13
107,7,107,20
107,7,107,21
107,7,107,26
107,8,107,1
107,8,107,3
107,8,107,7
107,8,107,9
107,8,107,13
107,8,107,15
107,9,107,3
107,9,107,8
107,9,107,15
107,9,107,18
107,9,107,19
107,10,107,4
107,10,107,11
107,10,107,16
107,10,107,17
107,10,107,25
107,11,107,4
107,11,107,10
107,11,107,14
107,11,107,17
107,11,107,33
107,11,107,36
107,12,107,2
107,12,107,5
107,12,107,6
107,12,107,20
107,12,107,24
107,12,107,28
107,13,107,7
107,13,107,8
107,13,107,15
107,13,107,21
107,13,107,27
107,13,107,29
107,14,107,11
107,14,107,23
107,14,107,36
107,14,107,41
107,15,107,8
107,15,107,9
107,15,107,13
107,15,107,18
107,15,107,27
107,16,107,10
107,16,107,17
107,16,107,25
107,16,107,37
107,16,107,42
107,17,107,10
107,17,107,11
107,17,107,16
107,17,107,33
107,17,107,42
107,18,107,9
107,18,107,15
107,18,107,19
107,18,107,27
107,19,107,9
107,19,107,18
107,19,107,27
107,19,107,31
107,19,107,40
107,19,107,43
107,20,107,6
107,20,107,7
107,20,107,12
107,20,107,26
107,20,107,28
107,20,107,35
107,21,107,7
107,21,107,13
107,21,107,26
107,21,107,29
107,21,107,32
107,21,107,38
107,21,107,39
107,22,107,4
107,22,107,24
107,22,107,25
107,22,107,45
107,22,107,46
107,22,107,47
107,23,107,14
107,23,107,30
107,23,107,41
107,23,107,49
107,24,107,4
107,24,107,5
107,24,107,12
107,24,107,22
107,24,107,28
107,24,107,46
107,25,107,4
107,25,107,10
107,25,107,16
107,25,107,22
107,25,107,37
107,25,107,47
107,26,107,7
107,26,107,20
107,26,107,21
107,26,107,35
107,26,107,39
107,27,107,13
107,27,107,15
107,27,107,18
107,27,107,19
107,27,107,29
107,27,107,31
107,28,107,12
107,28,107,20
107,28,107,24
107,28,107,35
107,28,107,46
107,28,107,54
107,29,107,13
107,29,107,21
107,29,107,27
107,29,107,31
107,29,107,32
107,29,107,34
107,30,107,23
107,30,107,49
107,30,107,50
107,30,107,60
107,30,107,71
107,31,107,19
107,31,107,27
107,31,107,29
107,31,107,34
107,31,107,43
107,32,107,21
107,32,107,29
107,32,107,34
107,32,107,38
107,32,107,44
107,32,107,52
107,33,107,11
107,33,107,17
107,33,107,36
107,33,107,42
107,33,107,51
107,33,107,53
107,34,107,29
107,34,107,31
107,34,107,32
107,34,107,43
107,34,107,44
107,34,107,48
107,35,107,20
107,35,107,26
107,35,107,28
107,35,107,39
107,35,107,54
107,35,107,55
107,36,107,11
107,36,107,14
107,36,107,33
107,36,107,41
107,36,107,51
107,37,107,16
107,37,107,25
107,37,107,42
107,37,107,47
107,37,107,62
107,37,107,63
107,38,107,21
107,38,107,32
107,38,107,39
107,38,107,52
107,38,107,55
107,39,107,21
107,39,107,26
107,39,107,35
107,39,107,38
107,39,107,55
107,40,107,19
107,40,107,43
107,40,107,59
107,41,107,14
107,41,107,23
107,41,107,36
107,41,107,49
107,41,107,51
107,42,107,16
107,42,107,17
107,42,107,33
107,42,107,37
107,42,107,53
107,42,107,63
107,43,107,19
107,43,107,31
107,43,107,34
107,43,107,40
107,43,107,48
107,43,107,58
107,43,107,59
107,44,107,32
107,44,107,34
107,44,107,48
107,44,107,52
107,44,107,56
107,44,107,57
107,45,107,22
107,45,107,46
107,45,107,47
107,45,107,64
107,45,107,65
107,46,107,22
107,46,107,24
107,46,107,28
107,46,107,45
107,46,107,54
107,46,107,65
107,47,107,22
107,47,107,25
107,47,107,37
107,47,107,45
107,47,107,62
107,47,107,64
107,48,107,34
107,48,107,43
107,48,107,44
107,48,107,57
107,48,107,58
107,49,107,23
107,49,107,30
107,49,107,41
107,49,107,50
107,49,107,51
107,49,107,66
107,49,107,69
107,50,107,30
107,50,107,49
107,50,107,60
107,50,107,66
107,51,107,33
107,51,107,36
107,51,107,41
107,51,107,49
107,51,107,53
107,51,107,61
107,51,107,69
107,52,107,32
107,52,107,38
107,52,107,44
107,52,107,55
107,52,107,56
107,52,107,70
107,53,107,33
107,53,107,42
107,53,107,51
107,53,107,61
107,53,107,63
107,53,107,72
107,53,107,78
107,53,107,79
107,54,107,28
107,54,107,35
107,54,107,46
107,54,107,55
107,54,107,65
107,54,107,67
107,54,107,70
107,54,107,73
107,55,107,35
107,55,107,38
107,55,107,39
107,55,107,52
107,55,107,54
107,55,107,70
107,56,107,44
107,56,107,52
107,56,107,57
107,56,107,70
107,56,107,76
107,56,107,80
107,57,107,44
107,57,107,48
107,57,107,56
107,57,107,58
107,57,107,80
107,58,107,43
107,58,107,48
107,58,107,57
107,58,107,59
107,58,107,68
107,58,107,80
107,58,107,89
107,59,107,40
107,59,107,43
107,59,107,58
107,59,107,68
107,59,107,77
107,60,107,30
107,60,107,50
107,60,107,66
107,60,107,71
107,61,107,51
107,61,107,53
107,61,107,69
107,61,107,72
107,61,107,74
107,62,107,37
107,62,107,47
107,62,107,63
107,62,107,64
107,62,107,85
107,63,107,37
107,63,107,42
107,63,107,53
107,63,107,62
107,63,107,79
107,63,107,85
107,64,107,45
107,64,107,47
107,64,107,62
107,64,107,65
107,64,107,75
107,64,107,85
107,65,107,45
107,65,107,46
107,65,107,54
107,65,107,64
107,65,107,67
107,65,107,75
107,66,107,49
107,66,107,50
107,66,107,60
107,66,107,69
107,66,107,71
107,66,107,81
107,67,107,54
107,67,107,65
107,67,107,73
107,67,107,75
107,67,107,83
107,68,107,58
107,68,107,59
107,68,107,77
107,68,107,89
107,68,107,91
107,69,107,49
107,69,107,51
107,69,107,61
107,69,107,66
107,69,107,74
107,69,107,81
107,69,107,84
107,70,107,52
107,70,107,54
107,70,107,55
107,70,107,56
107,70,107,73
107,70,107,76
107,70,107,82
107,70,107,88
107,71,107,30
107,71,107,60
107,71,107,66
107,71,107,81
107,71,107,86
107,71,107,93
107,72,107,53
107,72,107,61
107,72,107,74
107,72,107,78
107,72,107,90
107,73,107,54
107,73,107,67
107,73,107,70
107,73,107,82
107,73,107,83
107,73,107,87
107,74,107,61
107,74,107,69
107,74,107,72
107,74,107,84
107,74,107,90
107,75,107,64
107,75,107,65
107,75,107,67
107,75,107,83
107,75,107,85
107,76,107,56
107,76,107,70
107,76,107,80
107,76,107,88
107,76,107,95
107,77,107,59
107,77,107,68
107,77,107,91
107,77,107,98
107,77,107,116
107,78,107,53
107,78,107,72
107,78,107,79
107,78,107,90
107,78,107,92
107,79,107,53
107,79,107,63
107,79,107,78
107,79,107,85
107,79,107,92
107,79,107,94
107,80,107,56
107,80,107,57
107,80,107,58
107,80,107,76
107,80,107,89
107,80,107,95
107,81,107,66
107,81,107,69
107,81,107,71
107,81,107,84
107,81,107,86
107,81,107,96
107,81,107,100
107,82,107,70
107,82,107,73
107,82,107,87
107,82,107,88
107,82,107,101
107,82,107,103
107,83,107,67
107,83,107,73
107,83,107,75
107,83,107,85
107,83,107,87
107,83,107,99
107,83,107,101
107,84,107,69
107,84,107,74
107,84,107,81
107,84,107,90
107,84,107,96
107,85,107,62
107,85,107,63
107,85,107,64
107,85,107,75
107,85,107,79
107,85,107,83
107,85,107,94
107,85,107,99
107,86,107,71
107,86,107,81
107,86,107,93
107,86,107,100
107,86,107,104
107,87,107,73
107,87,107,82
107,87,107,83
107,87,107,101
107,88,107,70
107,88,107,76
107,88,107,82
107,88,107,95
107,88,107,103
107,89,107,58
107,89,107,68
107,89,107,80
107,89,107,91
107,89,107,95
107,89,107,102
107,89,107,106
107,89,107,107
107,90,107,72
107,90,107,74
107,90,107,78
107,90,107,84
107,90,107,92
107,90,107,96
107,90,107,97
107,91,107,68
107,91,107,77
107,91,107,89
107,91,107,98
107,91,107,102
107,92,107,78
107,92,107,79
107,92,107,90
107,92,107,94
107,92,107,97
107,93,107,71
107,93,107,86
107,93,107,104
107,93,107,109
107,94,107,79
107,94,107,85
107,94,107,92
107,94,107,97
107,94,107,99
107,95,107,76
107,95,107,80
107,95,107,88
107,95,107,89
107,95,107,103
107,95,107,106
107,95,107,108
107,96,107,81
107,96,107,84
107,96,107,90
107,96,107,97
107,96,107,100
107,96,107,111
107,97,107,90
107,97,107,92
107,97,107,94
107,97,107,96
107,97,107,99
107,97,107,105
107,97,107,111
107,98,107,77
107,98,107,91
107,98,107,102
107,98,107,116
107,99,107,83
107,99,107,85
107,99,107,94
107,99,107,97
107,99,107,101
107,99,107,105
107,100,107,81
107,100,107,86
107,100,107,96
107,100,107,104
107,100,107,111
107,100,107,117
107,101,107,82
107,101,107,83
107,101,107,87
107,101,107,99
107,101,107,103
107,101,107,105
107,101,107,110
107,102,107,89
107,102,107,91
107,102,107,98
107,102,107,107
107,102,107,116
107,103,107,82
107,103,107,88
107,103,107,95
107,103,107,101
107,103,107,108
107,103,107,110
107,103,107,113
107,104,107,86
107,104,107,93
107,104,107,100
107,104,107,109
107,104,107,117
107,105,107,97
107,105,107,99
107,105,107,101
107,105,107,110
107,105,107,112
107,106,107,89
107,106,107,95
107,106,107,107
107,106,107,108
107,106,107,118
107,107,107,89
107,107,107,102
107,107,107,106
107,107,107,116
107,107,107,118
107,107,107,123
107,107,107,126
107,108,107,95
107,108,107,103
107,108,107,106
107,108,107,113
107,108,107,118
107,108,107,121
107,109,107,93
107,109,107,104
107,109,107,117
107,110,107,101
107,110,107,103
107,110,107,105
107,110,107,112
107,110,107,113
107,110,107,114
107,111,107,96
107,111,107,97
107,111,107,100
107,111,107,112
107,111,107,115
107,111,107,117
107,112,107,105
107,112,107,110
107,112,107,111
107,112,107,114
107,112,107,115
107,113,107,103
107,113,107,108
107,113,107,110
107,113,107,114
107,113,107,121
107,114,107,110
107,114,107,112
107,114,107,113
107,114,107,115
107,114,107,119
107,114,107,121
107,115,107,111
107,115,107,112
107,115,107,114
107,115,107,117
107,115,107,119
107,115,107,120
107,116,107,77
107,116,107,98
107,116,107,102
107,116,107,107
107,116,107,126
107,117,107,100
107,117,107,104
107,117,107,109
107,117,107,111
107,117,107,115
107,117,107,120
107,117,107,124
107,117,107,127
107,118,107,106
107,118,107,107
107,118,107,108
107,118,107,121
107,118,107,123
107,119,107,114
107,119,107,115
107,119,107,120
107,119,107,121
107,119,107,122
107,119,107,123
107,120,107,115
107,120,107,117
107,120,107,119
107,120,107,122
107,120,107,124
107,120,107,125
107,121,107,108
107,121,107,113
107,121,107,114
107,121,107,118
107,121,107,119
107,121,107,123
107,122,107,119
107,122,107,120
107,122,107,123
107,122,107,125
107,122,107,126
107,122,107,127
107,122,107,128
107,123,107,107
107,123,107,118
107,123,107,119
107,123,107,121
107,123,107,122
107,123,107,126
107,124,107,117
107,124,107,120
107,124,107,125
107,124,107,127
107,125,107,120
107,125,107,122
107,125,107,124
107,125,107,127
107,126,107,107
107,126,107,116
107,126,107,122
107,126,107,123
107,126,107,128
107,127,107,117
107,127,107,122
107,127,107,124
107,127,107,125
107,127,107,128
107,128,107,122
107,128,107,126
107,128,107,127
108,1,108,2
108,1,108,3
108,1,108,4
108,1,108,5
108,1,108,6
108,1,108,7
108,1,108,8
108,2,108,1
108,2,108,3
108,2,108,6
108,2,108,12
108,2,108,14
108,3,108,1
108,3,108,2
108,3,108,5
108,3,108,12
108,4,108,1
108,4,108,8
108,4,108,9
108,5,108,1
108,5,108,3
108,5,108,10
108,5,108,11
108,5,108,12
108,5,108,23
108,5,108,25
108,6,108,1
108,6,108,2
108,6,108,7
108,6,108,14
108,6,108,24
108,7,108,1
108,7,108,6
108,7,108,8
108,7,108,13
108,7,108,18
108,7,108,24
108,7,108,28
108,8,108,1
108,8,108,4
108,8,108,7
108,8,108,9
108,8,108,13
108,8,108,16
108,9,108,4
108,9,108,8
108,9,108,16
108,9,108,19
108,9,108,20
108,10,108,5
108,10,108,11
108,10,108,15
108,10,108,22
108,10,108,34
108,10,108,37
108,11,108,5
108,11,108,10
108,11,108,17
108,11,108,22
108,11,108,23
108,11,108,26
108,12,108,2
108,12,108,3
108,12,108,5
108,12,108,14
108,12,108,25
108,13,108,7
108,13,108,8
108,13,108,16
108,13,108,18
108,13,108,27
108,13,108,29
108,14,108,2
108,14,108,6
108,14,108,12
108,14,108,24
108,14,108,25
108,14,108,30
108,15,108,10
108,15,108,21
108,15,108,37
108,15,108,40
108,16,108,8
108,16,108,9
108,16,108,13
108,16,108,19
108,16,108,27
108,17,108,11
108,17,108,22
108,17,108,26
108,17,108,38
108,17,108,44
108,18,108,7
108,18,108,13
108,18,108,28
108,18,108,29
108,18,108,32
108,18,108,39
108,19,108,9
108,19,108,16
108,19,108,20
108,19,108,27
108,20,108,9
108,20,108,19
108,20,108,27
108,20,108,33
108,20,108,43
108,20,108,46
108,21,108,15
108,21,108,31
108,21,108,40
108,21,108,51
108,22,108,10
108,22,108,11
108,22,108,17
108,22,108,34
108,22,108,44
108,23,108,5
108,23,108,11
108,23,108,25
108,23,108,26
108,23,108,47
108,23,108,48
108,23,108,49
108,24,108,6
108,24,108,7
108,24,108,14
108,24,108,28
108,24,108,30
108,24,108,36
108,25,108,5
108,25,108,12
108,25,108,14
108,25,108,23
108,25,108,30
108,25,108,41
108,25,108,48
108,26,108,11
108,26,108,17
108,26,108,23
108,26,108,38
108,26,108,47
108,27,108,13
108,27,108,16
108,27,108,19
108,27,108,20
108,27,108,29
108,27,108,33
108,28,108,7
108,28,108,18
108,28,108,24
108,28,108,36
108,28,108,42
108,29,108,13
108,29,108,18
108,29,108,27
108,29,108,32
108,29,108,33
108,29,108,35
108,30,108,14
108,30,108,24
108,30,108,25
108,30,108,41
108,31,108,21
108,31,108,51
108,31,108,52
108,31,108,61
108,31,108,71
108,32,108,18
108,32,108,29
108,32,108,35
108,32,108,39
108,32,108,45
108,32,108,54
108,33,108,20
108,33,108,27
108,33,108,29
108,33,108,35
108,33,108,46
108,34,108,10
108,34,108,22
108,34,108,37
108,34,108,44
108,34,108,53
108,34,108,55
108,35,108,29
108,35,108,32
108,35,108,33
108,35,108,45
108,35,108,46
108,35,108,50
108,36,108,24
108,36,108,28
108,36,108,41
108,36,108,42
108,36,108,56
108,36,108,57
108,37,108,10
108,37,108,15
108,37,108,34
108,37,108,40
108,37,108,53
108,38,108,17
108,38,108,26
108,38,108,44
108,38,108,47
108,38,108,65
108,38,108,66
108,39,108,18
108,39,108,32
108,39,108,42
108,39,108,54
108,39,108,57
108,40,108,15
108,40,108,21
108,40,108,37
108,40,108,51
108,40,108,53
108,41,108,25
108,41,108,30
108,41,108,36
108,41,108,48
108,41,108,56
108,42,108,28
108,42,108,36
108,42,108,39
108,42,108,57
108,43,108,20
108,43,108,46
108,43,108,62
108,44,108,17
108,44,108,22
108,44,108,34
108,44,108,38
108,44,108,55
108,44,108,66
108,45,108,32
108,45,108,35
108,45,108,50
108,45,108,54
108,45,108,58
108,45,108,60
108,46,108,20
108,46,108,33
108,46,108,35
108,46,108,43
108,46,108,50
108,46,108,59
108,46,108,62
108,47,108,23
108,47,108,26
108,47,108,38
108,47,108,49
108,47,108,63
108,47,108,65
108,48,108,23
108,48,108,25
108,48,108,41
108,48,108,49
108,48,108,56
108,48,108,67
108,49,108,23
108,49,108,47
108,49,108,48
108,49,108,63
108,49,108,67
108,50,108,35
108,50,108,45
108,50,108,46
108,50,108,59
108,50,108,60
108,51,108,21
108,51,108,31
108,51,108,40
108,51,108,52
108,51,108,53
108,51,108,68
108,51,108,72
108,52,108,31
108,52,108,51
108,52,108,61
108,52,108,68
108,53,108,34
108,53,108,37
108,53,108,40
108,53,108,51
108,53,108,55
108,53,108,64
108,53,108,72
108,54,108,32
108,54,108,39
108,54,108,45
108,54,108,57
108,54,108,58
108,54,108,73
108,55,108,34
108,55,108,44
108,55,108,53
108,55,108,64
108,55,108,66
108,55,108,74
108,55,108,80
108,55,108,81
108,56,108,36
108,56,108,41
108,56,108,48
108,56,108,57
108,56,108,67
108,56,108,70
108,56,108,73
108,56,108,75
108,57,108,36
108,57,108,39
108,57,108,42
108,57,108,54
108,57,108,56
108,57,108,73
108,58,108,45
108,58,108,54
108,58,108,60
108,58,108,73
108,58,108,79
108,59,108,46
108,59,108,50
108,59,108,60
108,59,108,62
108,59,108,69
108,59,108,86
108,59,108,91
108,60,108,45
108,60,108,50
108,60,108,58
108,60,108,59
108,60,108,79
108,60,108,86
108,61,108,31
108,61,108,52
108,61,108,68
108,61,108,71
108,62,108,43
108,62,108,46
108,62,108,59
108,62,108,69
108,62,108,78
108,63,108,47
108,63,108,49
108,63,108,65
108,63,108,67
108,63,108,76
108,63,108,88
108,64,108,53
108,64,108,55
108,64,108,72
108,64,108,74
108,64,108,77
108,65,108,38
108,65,108,47
108,65,108,63
108,65,108,66
108,65,108,88
108,66,108,38
108,66,108,44
108,66,108,55
108,66,108,65
108,66,108,81
108,66,108,88
108,67,108,48
108,67,108,49
108,67,108,56
108,67,108,63
108,67,108,70
108,67,108,76
108,68,108,51
108,68,108,52
108,68,108,61
108,68,108,71
108,68,108,72
108,68,108,82
108,69,108,59
108,69,108,62
108,69,108,78
108,69,108,91
108,69,108,93
108,70,108,56
108,70,108,67
108,70,108,75
108,70,108,76
108,70,108,84
108,71,108,31
108,71,108,61
108,71,108,68
108,71,108,82
108,71,108,87
108,71,108,94
108,72,108,51
108,72,108,53
108,72,108,64
108,72,108,68
108,72,108,77
108,72,108,82
108,72,108,83
108,73,108,54
108,73,108,56
108,73,108,57
108,73,108,58
108,73,108,75
108,73,108,79
108,73,108,85
108,73,108,90
108,74,108,55
108,74,108,64
108,74,108,77
108,74,108,80
108,74,108,89
108,75,108,56
108,75,108,70
108,75,108,73
108,75,108,84
108,75,108,85
108,75,108,92
108,76,108,63
108,76,108,67
108,76,108,70
108,76,108,84
108,76,108,88
108,77,108,64
108,77,108,72
108,77,108,74
108,77,108,83
108,77,108,89
108,78,108,62
108,78,108,69
108,78,108,93
108,78,108,100
108,78,108,118
108,79,108,58
108,79,108,60
108,79,108,73
108,79,108,86
108,79,108,90
108,79,108,97
108,80,108,55
108,80,108,74
108,80,108,81
108,80,108,89
108,80,108,95
108,81,108,55
108,81,108,66
108,81,108,80
108,81,108,88
108,81,108,95
108,81,108,96
108,82,108,68
108,82,108,71
108,82,108,72
108,82,108,83
108,82,108,87
108,82,108,98
108,82,108,101
108,83,108,72
108,83,108,77
108,83,108,82
108,83,108,89
108,83,108,98
108,84,108,70
108,84,108,75
108,84,108,76
108,84,108,88
108,84,108,92
108,84,108,102
108,84,108,103
108,85,108,73
108,85,108,75
108,85,108,90
108,85,108,92
108,85,108,103
108,85,108,107
108,86,108,59
108,86,108,60
108,86,108,79
108,86,108,91
108,86,108,97
108,87,108,71
108,87,108,82
108,87,108,94
108,87,108,101
108,87,108,104
108,88,108,63
108,88,108,65
108,88,108,66
108,88,108,76
108,88,108,81
108,88,108,84
108,88,108,96
108,88,108,102
108,89,108,74
108,89,108,77
108,89,108,80
108,89,108,83
108,89,108,95
108,89,108,98
108,89,108,99
108,90,108,73
108,90,108,79
108,90,108,85
108,90,108,97
108,90,108,107
108,91,108,59
108,91,108,69
108,91,108,86
108,91,108,93
108,91,108,97
108,91,108,105
108,91,108,108
108,91,108,109
108,92,108,75
108,92,108,84
108,92,108,85
108,92,108,103
108,93,108,69
108,93,108,78
108,93,108,91
108,93,108,100
108,93,108,105
108,94,108,71
108,94,108,87
108,94,108,104
108,94,108,110
108,95,108,80
108,95,108,81
108,95,108,89
108,95,108,96
108,95,108,99
108,96,108,81
108,96,108,88
108,96,108,95
108,96,108,99
108,96,108,102
108,97,108,79
108,97,108,86
108,97,108,90
108,97,108,91
108,97,108,107
108,97,108,108
108,97,108,112
108,98,108,82
108,98,108,83
108,98,108,89
108,98,108,99
108,98,108,101
108,98,108,111
108,99,108,89
108,99,108,95
108,99,108,96
108,99,108,98
108,99,108,102
108,99,108,106
108,99,108,111
108,100,108,78
108,100,108,93
108,100,108,105
108,100,108,118
108,101,108,82
108,101,108,87
108,101,108,98
108,101,108,104
108,101,108,111
108,101,108,119
108,102,108,84
108,102,108,88
108,102,108,96
108,102,108,99
108,102,108,103
108,102,108,106
108,103,108,84
108,103,108,85
108,103,108,92
108,103,108,102
108,103,108,106
108,103,108,107
108,103,108,114
108,104,108,87
108,104,108,94
108,104,108,101
108,104,108,110
108,104,108,119
108,105,108,91
108,105,108,93
108,105,108,100
108,105,108,109
108,105,108,118
108,106,108,99
108,106,108,102
108,106,108,103
108,106,108,111
108,106,108,113
108,106,108,114
108,107,108,85
108,107,108,90
108,107,108,97
108,107,108,103
108,107,108,112
108,107,108,114
108,107,108,115
108,108,108,91
108,108,108,97
108,108,108,109
108,108,108,112
108,108,108,120
108,109,108,91
108,109,108,105
108,109,108,108
108,109,108,118
108,109,108,120
108,109,108,127
108,109,108,128
108,110,108,94
108,110,108,104
108,110,108,119
108,111,108,98
108,111,108,99
108,111,108,101
108,111,108,106
108,111,108,113
108,111,108,117
108,111,108,119
108,112,108,97
108,112,108,107
108,112,108,108
108,112,108,115
108,112,108,120
108,112,108,123
108,113,108,106
108,113,108,111
108,113,108,114
108,113,108,116
108,113,108,117
108,114,108,103
108,114,108,106
108,114,108,107
108,114,108,113
108,114,108,115
108,114,108,116
108,115,108,107
108,115,108,112
108,115,108,114
108,115,108,116
108,115,108,123
108,116,108,113
108,116,108,114
108,116,108,115
108,116,108,117
108,116,108,122
108,116,108,123
108,117,108,111
108,117,108,113
108,117,108,116
108,117,108,119
108,117,108,121
108,117,108,122
108,118,108,78
108,118,108,100
108,118,108,105
108,118,108,109
108,118,108,128
108,119,108,101
108,119,108,104
108,119,108,110
108,119,108,111
108,119,108,117
108,119,108,121
108,119,108,126
108,120,108,108
108,120,108,109
108,120,108,112
108,120,108,123
108,120,108,127
108,121,108,117
108,121,108,119
108,121,108,122
108,121,108,124
108,121,108,125
108,121,108,126
108,122,108,116
108,122,108,117
108,122,108,121
108,122,108,123
108,122,108,124
108,122,108,127
108,122,108,131
108,123,108,112
108,123,108,115
108,123,108,116
108,123,108,120
108,123,108,122
108,123,108,127
108,124,108,121
108,124,108,122
108,124,108,125
108,124,108,129
108,124,108,130
108,124,108,131
108,125,108,121
108,125,108,124
108,125,108,126
108,125,108,129
108,126,108,119
108,126,108,121
108,126,108,125
108,126,108,129
108,127,108,109
108,127,108,120
108,127,108,122
108,127,108,123
108,127,108,128
108,127,108,131
108,128,108,109
108,128,108,118
108,128,108,127
108,128,108,130
108,128,108,131
108,129,108,124
108,129,108,125
108,129,108,126
108,129,108,130
108,130,108,124
108,130,108,128
108,130,108,129
108,130,108,131
108,131,108,122
108,131,108,124
108,131,108,127
108,131,108,128
108,131,108,130
109,1,109,2
109,1,109,3
109,1,109,4
109,1,109,5
109,1,109,6
109,1,109,7
109,1,109,8
109,2,109,1
109,2,109,4
109,2,109,6
109,2,109,12
109,2,109,14
109,3,109,1
109,3,109,4
109,3,109,9
109,3,109,10
109,3,109,12
109,3,109,23
109,3,109,26
109,4,109,1
109,4,109,2
109,4,109,3
109,4,109,12
109,5,109,1
109,5,109,8
109,5,109,11
109,6,109,1
109,6,109,2
109,6,109,7
109,6,109,14
109,6,109,24
109,7,109,1
109,7,109,6
109,7,109,8
109,7,109,13
109,7,109,19
109,7,109,24
109,7,109,27
109,8,109,1
109,8,109,5
109,8,109,7
109,8,109,11
109,8,109,13
109,8,109,16
109,9,109,3
109,9,109,10
109,9,109,15
109,9,109,18
109,9,109,21
109,9,109,34
109,9,109,39
109,10,109,3
109,10,109,9
109,10,109,17
109,10,109,21
109,10,109,23
109,10,109,28
109,11,109,5
109,11,109,8
109,11,109,16
109,11,109,20
109,11,109,22
109,12,109,2
109,12,109,3
109,12,109,4
109,12,109,14
109,12,109,26
109,13,109,7
109,13,109,8
109,13,109,16
109,13,109,19
109,13,109,25
109,13,109,29
109,14,109,2
109,14,109,6
109,14,109,12
109,14,109,24
109,14,109,26
109,14,109,30
109,15,109,9
109,15,109,18
109,15,109,39
109,15,109,43
109,16,109,8
109,16,109,11
109,16,109,13
109,16,109,22
109,16,109,25
109,17,109,10
109,17,109,21
109,17,109,28
109,17,109,38
109,17,109,47
109,18,109,9
109,18,109,15
109,18,109,31
109,18,109,43
109,18,109,51
109,19,109,7
109,19,109,13
109,19,109,27
109,19,109,29
109,19,109,32
109,19,109,41
109,20,109,11
109,20,109,22
109,20,109,25
109,20,109,37
109,20,109,42
109,21,109,9
109,21,109,10
109,21,109,17
109,21,109,34
109,21,109,47
109,22,109,11
109,22,109,16
109,22,109,20
109,22,109,25
109,23,109,3
109,23,109,10
109,23,109,26
109,23,109,28
109,23,109,35
109,23,109,50
109,23,109,52
109,23,109,53
109,24,109,6
109,24,109,7
109,24,109,14
109,24,109,27
109,24,109,30
109,24,109,40
109,24,109,44
109,25,109,13
109,25,109,16
109,25,109,20
109,25,109,22
109,25,109,29
109,25,109,33
109,25,109,37
109,26,109,3
109,26,109,12
109,26,109,14
109,26,109,23
109,26,109,30
109,26,109,35
109,27,109,7
109,27,109,19
109,27,109,24
109,27,109,40
109,27,109,41
109,27,109,45
109,28,109,10
109,28,109,17
109,28,109,23
109,28,109,38
109,28,109,50
109,29,109,13
109,29,109,19
109,29,109,25
109,29,109,32
109,29,109,33
109,29,109,36
109,30,109,14
109,30,109,24
109,30,109,26
109,30,109,35
109,30,109,44
109,31,109,18
109,31,109,51
109,31,109,54
109,31,109,64
109,31,109,72
109,32,109,19
109,32,109,29
109,32,109,36
109,32,109,41
109,32,109,46
109,32,109,55
109,33,109,25
109,33,109,29
109,33,109,36
109,33,109,37
109,33,109,48
109,34,109,9
109,34,109,21
109,34,109,39
109,34,109,47
109,34,109,56
109,34,109,57
109,35,109,23
109,35,109,26
109,35,109,30
109,35,109,44
109,35,109,53
109,36,109,29
109,36,109,32
109,36,109,33
109,36,109,46
109,36,109,48
109,36,109,49
109,37,109,20
109,37,109,25
109,37,109,33
109,37,109,42
109,37,109,48
109,38,109,17
109,38,109,28
109,38,109,47
109,38,109,50
109,38,109,67
109,38,109,71
109,39,109,9
109,39,109,15
109,39,109,34
109,39,109,43
109,39,109,56
109,40,109,24
109,40,109,27
109,40,109,44
109,40,109,45
109,40,109,59
109,40,109,60
109,41,109,19
109,41,109,27
109,41,109,32
