stepNum,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,length,AreaShape_MinorAxisLength,AreaShape_Orientation,Children_transconjugants_Count,Intensity_MeanIntensity_gfp_channel_14bit,Intensity_MeanIntensity_rfp_channel_14bit,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_6,Number_Object_Number,label,TrackObjects_Lifetime_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,divideFlag,daughters_index,unexpected_end,division_time,unexpected_beginning,parent_id,bacteria_movement,endpoint1_X,endpoint1_Y,endpoint2_X,endpoint2_Y,bacteria_slope,id,direction_of_motion,TrajectoryX,TrajectoryY,parent_index,daughter_mother_LengthChangeRatio,slope_bac_bac,prev_bacteria_slope,daughter_length_to_mother,max_daughter_len_to_mother,avg_daughters_TrajectoryX,avg_daughters_TrajectoryY,other_daughter_index,LifeHistory,prev_time_step_MajorAxisLength,LengthChangeRatio,prev_time_step_center_x,prev_time_step_center_y,prev_time_step_endpoint1_X,prev_time_step_endpoint1_Y,prev_time_step_endpoint2_X,prev_time_step_endpoint2_Y,bac_source_neighbors_TrajectoryX,bac_source_neighbors_TrajectoryY,MotionAlignmentAngle,age,AverageLengthChangeRatio,prev_time_step_index,difference_neighbors,common_neighbors,cellAge,growthRate,startVol,targetVol,pos,time,radius,dir,ends,strainRate,strainRate_rolling,cellType
296,154,305,58.574006557377,25.528131147541,6.43610303576319,1.27821374124382,-1.86466788333019,0,0.0314910194607543,0.0007992725697208,58.574006557377,25.528131147541,0,37.4860514990718,154,11571,26,295,150,True,,False,310,False,23824,0.858840107087536,59.5061472574437,28.6082235628784,57.6418658573104,22.4480387322035,3.30432134882325,23920,-1.854787872167,-0.248730284728211,-0.852163589301124,,,4.48296436548508,2.56214982206358,,,,,,19,6.3301632788975,1.01673570683696,58.8227368421053,26.3802947368421,59.9735149628402,29.3287606941177,57.6719587213703,23.4318287795665,0.040596836947374,-0.101707340159599,0.0274706006507964,6,1.08183283045679,179543,0,6,6,0.008,2.68850266591813,3.38729029732581,"[58.57400655737705, 25.528131147540982]",1480,0.63910687062191,"[-0.2896599681164563, -0.957129616546669]","[[59.50614725744374, 28.60822356287842], [57.64186585731035, 22.448038732203546]]",0.0167357068369565,0.296036046271058,0
296,155,263,43.5170190114068,26.3311939163498,7.06098501589489,1.04436851849855,-1.50332577681636,0,0.0393891638187344,0.0008700543433824,43.5170190114068,26.3311939163498,0,70.0719572243934,155,10749,21,295,172,False,,False,0,False,0,0.411280398665662,43.7550425951823,22.8087342469937,43.2789954276314,29.8536535857059,-14.7987842779415,22253,-1.46266223535738,0.267519011406847,-2.46430608365019,,,1.20643219040731,-21.5295937622048,,,,,,35,2.91870652078111,2.41921719968104,43.2495,28.7955,43.3172105951544,27.3377183929283,43.1817894048456,30.2532816070717,0.192967882884899,-0.515334715267665,0.409540087481624,21,1.04920103379063,179565,2,2,21,0.001,4.27320570249964,5.09611646337173,"[43.517019011406845, 26.33119391634981]",1480,0.522184259249275,"[0.06741937087805142, -0.9977247257788131]","[[43.75504259518234, 22.808734246993748], [43.27899542763135, 29.853653585705874]]",1.41921719968104,0.0982037857893381,0
296,156,60,48.912,23.6616,1.75236831630611,0.919735355418329,-2.02783272347055,0,0.021242593244339,0.0010091299811999,48.912,23.6616,0,58.0194605285351,156,11845,18,0,0,True,,False,300,True,0,,49.2986518478515,24.44785633705,48.5253481521485,22.8753436629499,2.03349949423224,24525,,,,,,,,,,,,,4,,,,,,,,,0.0412705328707412,-0.339058638985855,0,1,2.05285115874923,-1,0,0,1,0.115,1.75236831630611,10.8681950289006,"[48.912, 23.661599999999996]",1480,0.459867677709165,"[-0.4412906171079076, -0.8973642466983639]","[[49.29865184785153, 24.447856337050048], [48.52534815214847, 22.875343662949945]]",0,0,0
296,157,128,77.265,23.9985,3.40404921541485,1.01040038550741,-0.789491657120486,0,0.0305685896237264,0.0008983749139588,77.265,23.9985,0,47.8110432524363,157,10505,23,295,145,False,,False,0,False,0,0.263394064914044,78.4635764986886,22.7900703818455,76.0664235013114,25.2069296181545,-1.00822068468444,21931,-2.77369543571783,-0.245769230769213,-0.0947307692307682,,,2.82585157058046,-1.11296940927989,,,,,,28,4.22539515613128,0.805616774202855,77.5107692307692,24.0932307692308,78.9227841873304,22.5217013171326,76.0987542742081,25.664760221329,-0.0852503348526691,0.1568159316383,0.235515787655111,23,1.00187539436572,179538,0,2,23,-0.002,4.32035663347851,4.19676713091673,"[77.265, 23.9985]",1480,0.505200192753704,"[0.7042063277234509, -0.7099953858964518]","[[78.4635764986886, 22.790070381845506], [76.0664235013114, 25.206929618154494]]",-0.194383225797145,-0.00758949989176947,0
296,158,151,55.1596291390728,24.7403443708609,3.93623425527418,1.03474891928626,-1.87213915731136,0,0.0269379340827662,0.0009660678761486,55.1596291390728,24.7403443708609,0,178.294560276485,158,10170,27,295,153,False,,False,0,False,23218,,55.7437718031021,26.6197757678955,54.5754864750436,22.8609129738264,3.21741847115027,24526,-1.89259028704477,-0.928110933129325,-2.78392999737012,179546,0.532509492649306,4.86687028586631,2.45869592815417,,,,,180165,2,,,,,,,,,0.00590674290433491,-1.09713367659941,0.0149217016531208,1,0.989228073756984,179546,3,3,1,-0.002,3.93623425527418,3.89383343020113,"[55.15962913907284, 24.740344370860925]",1480,0.517374459643131,"[-0.2968027948268234, -0.9549387943648465]","[[55.74377180310207, 26.619775767895497], [54.57548647504361, 22.860912973826352]]",0,0,0
296,159,145,72.8391724137931,24.6647172413793,4.06990597267433,0.962497672958606,-1.00634470840387,0,0.0306548491313025,0.0008705008903454,72.8391724137931,24.6647172413793,0,40.769690094756,159,10000,30,295,137,False,,False,0,False,21231,1.65877567064063,73.9277757613125,22.9454219181809,71.7505690662737,26.3840125645777,-1.57935884279263,24242,1.99443971808771,-0.913139274518585,2.02492503358711,,,88.3044262233283,0.592461806540531,,,,,,155,3.91284084780487,1.04014094387651,73.7523116883117,22.6397922077922,75.4355001549852,23.6370170875058,72.0691232216382,21.6425673280786,,,0.204056107475781,3,1.00102328149523,179530,0,0,3,0,3.87263966792984,4.34702990103528,"[72.8391724137931, 24.66471724137931]",1480,0.481248836479303,"[0.5349525786730136, -0.8448820856019454]","[[73.9277757613125, 22.94542191818087], [71.75056906627368, 26.384012564577752]]",0.0401409438765105,0.0168405883511099,0
296,160,166,75.434313253012,24.8365301204819,3.82578293028271,1.16355749166285,-1.1253303646861,0,0.0311581876903144,0.0007563327237155,75.434313253012,24.8365301204819,0,61.2775155176785,160,10098,29,295,148,True,,False,314,False,0,0.245613248367659,76.2585368973469,23.1103177518754,74.6100896086772,26.5627424890884,-2.09434948933011,21340,2.63550088625375,-0.224686746987942,0.124530120481925,,,11.1076522560528,-3.89032620763492,,,,,,46,3.73107114293942,1.02538461040136,75.659,24.712,76.1234339098149,22.9052005889328,75.1945660901851,26.5187994110672,-0.0993106900057654,0.190306362457115,0.115393189610684,29,1.00683960443759,179541,1,2,29,0,3.82972687493522,3.97058490003481,"[75.43431325301205, 24.836530120481925]",1480,0.581778745831423,"[0.4308784159241052, -0.9024099903540151]","[[76.2585368973469, 23.11031775187543], [74.6100896086772, 26.562742489088418]]",0.0253846104013644,0.000234912241441367,0
296,161,137,38.6361459854015,24.8331678832117,3.52525043047953,1.03627802413563,-1.43518488831091,0,0.0464676202743919,0.0007636193729882,38.6361459854015,24.8331678832117,0,176.2574166106,161,11084,23,295,156,True,,False,298,False,0,1.59788352928888,38.8744461478164,23.086725590437,38.3978458229865,26.5796101759864,-7.32874990548126,22868,-1.53530099319977,0.0588732581287346,-1.65792302587923,,,0.0345199476453038,-7.361858495932,,,,,,16,3.40222905709829,1.03615905082128,38.5772727272727,26.4910909090909,38.8062413501011,24.8054563078202,38.3483041044444,28.1767255103616,,,0,15,1.00397953974831,179549,0,0,15,0,3.34995051514269,3.52407856677674,"[38.636145985401456, 24.833167883211676]",1480,0.518139012067815,"[0.13519616101856685, -0.99081885228625]","[[38.8744461478164, 23.086725590436984], [38.39784582298651, 26.579610175986367]]",0.0361590508212761,0.00428753687227308,0
296,162,162,64.0524444444444,24.7671111111111,3.87070838723703,1.13808918838816,-2.09020891805923,0,0.0398268009834911,0.0009080059941352,64.0524444444444,24.7671111111111,0,46.9510208652602,162,10534,23,295,152,False,,False,0,False,22758,0.959803201179377,65.0130967621038,26.4472131851925,63.0917921267851,23.0870090370297,1.74891794169094,24251,-1.6836979870985,-0.116170940170932,-1.0245811965812,,,7.17310393668914,1.33026628800325,,,,,,10,3.89824882172148,0.992935177885262,64.1686153846154,25.7916923076923,65.3398135327148,27.3496977206809,62.9974172365159,24.2336868947038,-0.0478086104076851,-1.07692817145328,0.0500343745694272,3,0.992267184544209,179545,1,2,3,-0.002,3.82099009095316,3.52614116958492,"[64.05244444444445, 24.76711111111111]",1480,0.569044594194081,"[-0.49637028758193363, -0.8681109016743359]","[[65.01309676210377, 26.44721318519249], [63.09179212678512, 23.08700903702973]]",-0.00706482211473816,0.00438491196235273,0
296,163,148,47.0597837837838,25.0657297297297,3.70185996245589,1.0709292676144,-1.92824054235722,0,0.0389723670794754,0.0009580191312911,47.0597837837838,25.0657297297297,0,165.058392258236,163,11294,18,295,133,False,,False,0,False,23331,1.44179187102416,47.7073892660676,26.7996700212982,46.4121783015,23.3317894381613,2.6774638865835,24407,1.53825146349347,0.0672863744573604,2.06676599915978,,,16.213165097846,13.4031944624078,,,,,,3,4.93444923551896,0.750207325228783,46.9924974093264,22.9989637305699,47.1760645611604,25.459349963511,46.8089302574925,20.5385774976289,0.0827143731315099,-0.894161861043781,0.0258995218882245,2,0.605479952105528,179526,1,2,2,-0.106,4.93444923551896,1.70564152473277,"[47.05978378378378, 25.06572972972973]",1480,0.5354646338072,"[-0.3498811348088864, -0.9367941030476472]","[[47.7073892660676, 26.799670021298155], [46.41217830149996, 23.3317894381613]]",-0.249792674771217,-0.124896337385609,0
296,164,44,45.7429090909091,24.3032727272727,1.46267337018208,0.832376127191833,-1.56866389096205,0,0.0086809962733902,0.000703302190893,45.7429090909091,24.3032727272727,0,107.594172784581,164,11846,1,0,0,False,,False,0,True,0,,45.7444686182803,23.5719377049793,45.7413495635379,25.0346077495662,-468.946576883504,24527,,,,,,,,,,,,,2,,,,,,,,,0.378903035659351,-1.21554987753906,0,1,0.922706742657691,-1,0,0,1,-0.016,1.46267337018208,1.34961858097285,"[45.742909090909095, 24.303272727272727]",1480,0.416188063595916,"[0.002132434216718875, -0.999997726359571]","[[45.74446861828032, 23.57193770497928], [45.74134956353787, 25.034607749566174]]",0,0,0
296,165,2034,11.3061238938053,38.2876460176991,37.1718656038799,7.94261614256556,-2.28757685812423,0,0.0001873093700236,0.0998372450473671,11.3061238938053,38.2876460176991,0,53.0926881673351,165,11741,226,295,157,True,,False,300,False,0,0.869083073019867,23.516353992228,52.3000397839976,-0.904106204617369,24.2752522514006,1.14759457056494,24253,-1.45250049477037,0.102569289950921,-0.863009228553565,,,0.985321355664211,1.1882460734961,,,,,,6,36.4055788599561,1.02104860760137,11.2035546038544,39.1506552462527,22.9243128908333,53.0778002591523,-0.517203683124562,25.223510233353,-0.0543071211421797,-0.422132277044841,0.199168737102543,3,1.01702992032591,179550,4,11,3,0.003,35.2917757190612,38.3936819659517,"[11.306123893805308, 38.28764601769911]",1480,3.97130807128278,"[-0.6569608439103042, -0.7539246975452263]","[[23.516353992227984, 52.30003978399759], [-0.9041062046173689, 24.27525225140063]]",0.0210486076013656,0.0175361524673685,0
296,166,90,28.9008,24.6752,2.24027728411713,1.07258100405927,-1.15548980636632,0,0.0193403019466333,0.0011705365238918,28.9008,24.6752,0,105.340156279056,166,11736,80,295,126,False,,False,0,False,24241,0.459981098660925,29.3527428008503,23.6502813289863,28.4488571991497,25.7001186710136,-2.26780616725239,24404,1.5943792220659,-0.0381694323144082,1.61822183406114,,,7.37209250423938,-3.39263205953259,,,,,,6,6.08191344992013,0.368350734117492,28.9389694323144,23.0569781659389,29.7987396816586,20.1400940541815,28.0791991829702,25.9738622776962,0.970701654854454,-0.684556556135297,0.0590592394624665,2,1.20864238915167,179519,2,1,2,0.004,6.08191344992013,3.4956016619363,"[28.900799999999997, 24.675199999999997]",1480,0.536290502029636,"[0.4034704132871785, -0.9149926915565355]","[[29.352742800850304, 23.65028132898635], [28.44885719914969, 25.700118671013644]]",-0.631649265882508,-0.315824632941254,0
296,167,254,48.5030551181102,26.5096062992126,6.16726604272034,1.12054078891256,-1.83365288298119,0,0.0437705646577019,0.0008557067238029,48.5030551181102,26.5096062992126,0,101.314889242158,167,11792,18,295,93,False,,True,0,False,24391,,49.3043064658665,29.4873216798596,47.701803770354,23.5318909185656,3.71633119742716,24528,1.41744424535287,0.936262665280047,6.05737988411826,179486,0.513909274889401,6.70664337992397,6.80987348565275,,,,,180080,1,,,,,,,,,-0.321646647826325,-0.297226430466023,0.078993952121658,1,,179486,7,2,1,,6.16726604272034,6.16726604272034,"[48.50305511811023, 26.509606299212603]",1480,0.56027039445628,"[-0.25984004653147535, -0.9656516712658456]","[[49.30430646586645, 29.4873216798596], [47.70180377035401, 23.531890918565605]]",0,0,0
296,168,114,81.4345263157895,25.4665263157895,3.64152260559134,0.846968486498973,-1.2387522697835,0,0.0120316049933694,0.0008100666710289,81.4345263157895,25.4665263157895,0,125.503992688841,168,11847,1,0,0,False,,False,0,True,0,,82.0280510108535,23.7452186274004,80.8410016207255,27.1878340041785,-2.90014501958237,24529,,,,,,,,,,,,,76,,,,,,,,,0.0230928669757162,0.149582868380394,0,1,1.01598818103898,-1,0,0,1,0,3.64152260559134,7.11996028726842,"[81.43452631578947, 25.466526315789473]",1480,0.423484243249487,"[0.32597611458059, -0.945378005203708]","[[82.02805101085349, 23.745218627400416], [80.84100162072545, 27.18783400417853]]",0,0,0
296,169,141,63.3548936170213,25.6299574468085,3.39352951036661,1.11107866751759,-1.95772687513357,0,0.0541818653636261,0.0009588293189592,63.3548936170213,25.6299574468085,0,101.114077974225,169,11641,26,295,163,False,,False,0,False,24042,1.40337969707084,63.9951638353645,27.2012832188669,62.714623398678,24.0586316747501,2.45416033268629,24154,-1.88389671737809,-0.440127361999707,-1.35946912661806,,,6.65159176465383,1.81740912079085,,,,,,9,3.36713241790359,1.00783963598303,63.795020979021,26.9894265734266,64.60662790204,28.4644483978183,62.983414056002,25.5144047490348,-0.0688305498070842,-0.463371990208624,0.0117990306879586,4,0.974808595365525,179556,0,3,4,-0.003,4.34481165522346,3.46249036031525,"[63.35489361702127, 25.629957446808508]",1480,0.555539333758796,"[-0.37734766495316824, -0.9260716709598623]","[[63.99516383536452, 27.201283218866912], [62.714623398678015, 24.058631674750103]]",0.00783963598302653,-0.0554883957463869,0
296,170,221,54.7493212669683,26.5533393665158,5.22676904279303,1.14231863774389,-1.87092985716364,0,0.0346635269017982,0.0009033893323524,54.7493212669683,26.5533393665158,0,93.4796950124404,170,10209,27,295,162,True,,False,310,False,21537,1.26126866739163,55.5219625740739,29.0498978111009,53.9766799598627,24.0567809219307,3.23119980982833,24157,-1.87957002485965,-0.398178733031664,-1.24830349062702,,,1.60701625127092,2.9369092761016,,,,,,17,5.32996110907105,0.980639245922002,55.1475,27.8016428571429,56.0064815523703,30.3243937462994,54.2885184476297,25.2788919679863,0.0528680676678075,-0.97575837118722,0.974901189051634,4,1.0988609752173,179555,2,3,4,-0.001,5.10424456866597,7.77030680479021,"[54.74932126696833, 26.553339366515836]",1480,0.571159318871947,"[-0.29564777046001184, -0.9552970196865602]","[[55.52196257407392, 29.049897811100923], [53.97667995986274, 24.05678092193075]]",-0.0193607540779974,0.00626692776775067,0
296,171,113,60.3691327433628,25.329982300885,2.98241900163924,1.05689281245829,-2.56328574446284,0,0.0127662650383679,0.0008620672191666,60.3691327433628,25.329982300885,0,105.375824307456,171,11694,32,295,159,True,,False,303,False,0,0.563122220911637,61.6178556307353,26.1450877700648,59.1204098559904,24.5148768317051,0.652751284870733,24151,-0.645523350728254,0.449813594426665,-0.338783656561851,,,7.28310471955644,0.851598020580481,,,,,,10,1.55760187344789,1.91475052289028,59.9193191489362,25.6687659574468,60.5122503786394,26.1737050190024,59.3263879192329,25.1638268958912,0.118613955944588,-0.376877045499611,0.364584873538815,4,1.26409829050519,179552,1,4,4,-0.001,2.85429113363094,4.92747243796117,"[60.369132743362826, 25.329982300884954]",1480,0.528446406229146,"[-0.8373893049139688, -0.546606944719604]","[[61.61785563073527, 26.14508777006481], [59.12040985599038, 24.5148768317051]]",0.914750522890282,0.389031946978752,0
296,172,119,37.408537815126,26.3786218487395,3.73814850552113,0.871159129971297,-1.4786709297716,0,0.0232901404447415,0.0008786119160657,37.408537815126,26.3786218487395,0,106.921832598471,172,11848,1,0,0,False,,True,0,True,0,,37.5804835618824,24.5174734875106,37.2365920683697,28.2397702099684,-10.824044190322,24530,,,,,,,,,,,,,1,,,,,,,,,-0.0212212185013865,-1.22046788492329,0,1,,-1,0,0,1,,3.73814850552113,3.73814850552113,"[37.408537815126046, 26.378621848739495]",1480,0.435579564985648,"[0.09199513957372764, -0.9957594560408706]","[[37.58048356188242, 24.51747348751061], [37.236592068369674, 28.23977020996838]]",0,0,0
296,173,83,50.1640481927711,25.4029879518072,1.98345623355018,1.11862240148123,-2.21197233519449,0,0.0236989160079553,0.0006405112322374,50.1640481927711,25.4029879518072,0,135.291689210005,173,11640,22,295,128,False,,False,0,False,24405,,50.7572387621392,26.1977518198932,49.570857623403,24.6082240837212,1.33981204207721,24531,1.80031613543989,-0.47162882586246,2.01864012572027,179521,0.270472888375042,35.6036095251395,50.5602710497672,,,,,180126,3,,,,,,,,,-0.244216252432743,-0.151260902588892,0.921220593879992,1,1.78931164487664,179521,5,1,1,0.111,1.98345623355018,5.9953545164137,"[50.16404819277108, 25.402987951807223]",1480,0.559311200740617,"[-0.5981382995341833, -0.8013928965434842]","[[50.75723876213917, 26.197751819893227], [49.570857623402986, 24.60822408372122]]",0,0,0
296,174,207,19.8991304347826,25.4045217391304,4.50155108493167,1.23466756042263,-3.03379573880922,0,0,0.114145445344961,19.8991304347826,25.4045217391304,0,20.9129910685437,174,11849,226,0,0,False,,False,0,True,0,,22.136841432966,25.6466787773753,17.6614194365992,25.1623647008856,0.108216404370991,24532,,,,,,,,,,,,,14,,,,,,,,,0.214484965607248,-0.885897658158129,0,1,1.0482388287812,-1,0,0,1,-0.001,4.50155108493167,6.51728082056466,"[19.899130434782606, 25.404521739130434]",1480,0.617333780211313,"[-0.9941955365890727, -0.10758826621135761]","[[22.136841432965987, 25.64667877737526], [17.661419436599225, 25.162364700885608]]",0,0,41335
296,175,339,28.7634690265487,27.758017699115,7.31545375451932,1.26001259650745,-1.1712227055855,0,0.0057024630253645,0.0429485205802681,28.7634690265487,27.758017699115,0,52.5172803558046,175,6974,80,295,167,False,,False,0,False,22846,1.76596103685551,30.1864183685853,24.3884211240596,27.3405196845121,31.1276142741705,-2.36803691847016,24158,-1.58978489477771,-0.0356108456557926,-1.8751580197348,,,0.833024347239758,-2.27516003011786,,,,,,5,7.12246327851289,1.02709602962625,28.7990798722045,29.6331757188498,30.2320401860905,26.3729616879511,27.3661195583184,32.8933897497485,0.341072736221559,-0.625649175280574,0.00556824299626162,4,1.43178893530536,179560,1,3,4,0.014,2.23544477261401,3.20262068218897,"[28.763469026548673, 27.758017699115044]",1480,0.630006298253725,"[0.3890255860499466, -0.9212269499957628]","[[30.186418368585255, 24.388421124059597], [27.340519684512092, 31.12761427417049]]",0.0270960296262456,0.572341839142311,0
296,176,296,13.2115135135135,25.8426486486486,5.48512758829025,1.44437475856234,-0.0538361304898035,0,0,0.0401836035087251,13.2115135135135,25.8426486486486,0,95.3627733237978,176,11740,226,295,160,True,,False,309,False,0,0.125458644046964,15.9501038414832,25.6950709385879,10.4729231855439,25.9902263587094,-0.0538882024644366,24250,-1.72671513735307,-0.0260228186664122,-0.165545122977647,,,0.869568419875131,-0.0691227363506309,,,,,,15,5.46703998839289,1.00330848136025,13.2375363321799,26.0081937716263,15.9645493201483,25.8196951718342,10.5105233442116,26.1966923714184,0.159588282538092,-0.0308136005111426,0.0572416436637669,3,1.07537436452251,179553,0,3,3,0.009,5.60388986746582,11.5123906352722,"[13.211513513513516, 25.842648648648648]",1480,0.72218737928117,"[0.9985511855060741, -0.053810128455654437]","[[15.95010384148317, 25.69507093858787], [10.472923185543863, 25.990226358709425]]",0.00330848136025456,-0.00703734469565288,0
296,177,272,50.1082941176471,28.6708235294118,7.56199021905085,0.982268166291035,-1.86249808319656,0,0.0486287079778883,0.0009584012133178,50.1082941176471,28.6708235294118,0,117.6801503847,177,11640,22,295,197,False,,False,0,False,24041,0.637850235376649,51.1956421736479,32.2920937793884,49.0209460616462,25.0495532794351,3.33036899269885,24263,-1.96789809692015,-0.922717118307993,-2.2001877065433,,,15.4355788463013,1.59112091083856,,,,,,4,2.25654908482122,3.35113039194092,51.0310112359551,30.871011235955,51.6313895434067,31.8262857153553,50.4306329285034,29.9157367565548,-0.59336104308858,-1.31544432485278,0,3,1.74905022551778,179590,5,0,3,0.089,2.06198434057987,6.06216226048307,"[50.108294117647056, 28.670823529411756]",1480,0.491134083145518,"[-0.2875825079121454, -0.9577558671931803]","[[51.19564217364793, 32.29209377938845], [49.02094606164618, 25.049553279435063]]",2.35113039194092,0.815162801489699,0
296,178,127,27.6377952755905,26.8123464566929,3.03354361628101,1.12663309358581,-1.70264903978056,0,0.0008314364685082,0.0703414482042545,27.6377952755905,26.8123464566929,0,99.4512841566617,178,11736,80,295,173,False,,True,0,False,24241,0.916161537279966,27.8372067799731,28.3159527116312,27.438383771208,25.3087402017546,7.540218201521,24411,-1.54749105042971,0.0492994078219589,-2.1149923862823,,,2.0695475752569,10.413865603126,,,,,,2,2.89671509464432,1.04723575400621,27.5884958677686,28.9273388429752,27.7269387676924,30.3690645964893,27.4500529678447,27.4856130894611,0.701667458374746,-0.515249580208184,0.00546246159662924,2,1.04723575400621,179566,2,2,2,0.009,2.89671509464432,3.03354361628101,"[27.63779527559055, 26.812346456692914]",1480,0.563316546792903,"[-0.13147099867782053, -0.9913200172026471]","[[27.837206779973144, 28.315952711631247], [27.438383771207953, 25.30874020175458]]",0.0472357540062087,0.0236178770031043,0
296,179,225,46.82368,27.96288,5.27777937224701,1.1395973276048,-1.74776981391273,0,0.0291104163270857,0.0008838025480508,46.82368,27.96288,0,116.170979249074,179,11032,18,295,158,False,,False,0,False,23821,0.35333976380167,47.2882595439786,30.5605529245318,46.3591004560214,25.3652070754682,5.59144921079788,23923,1.72795706773518,-0.1699751724138,1.07261793103448,,,3.08078963612195,4.25662937773993,,,,,,9,3.71782998685578,1.4195859926103,46.9936551724138,26.8902620689655,47.4187914361782,28.6999095788479,46.5685189086493,25.0806145590832,0.368457539965826,1.03305105979812,0.0520871295581107,6,0.998364705048969,179551,2,2,6,0.005,5.19333475279915,4.46208160282018,"[46.823679999999996, 27.96288]",1480,0.569798663802398,"[-0.17605114242612854, -0.9843810213786403]","[[47.28825954397857, 30.560552924531827], [46.35910045602142, 25.36520707546817]]",0.419585992610302,0.0250383669510011,0
296,180,91,60.3454945054945,26.6004395604396,2.46352911033357,0.990562588447082,-2.34812254557839,0,0.0250744300249677,0.0006888358454619,60.3454945054945,26.6004395604396,0,59.8787743162797,180,10219,26,295,168,False,,False,0,False,22658,0.93448485122087,61.2094247010409,27.4784307543523,59.4815643099481,25.7224483665268,1.01627561860772,23613,-1.8972075513868,-0.314505494505497,-0.929060439560438,,,0.474196802735434,1.03324290484635,,,,,,14,2.55653727218159,0.963619477462713,60.66,27.5295,61.5489755715688,28.4480277019052,59.7710244284312,26.6109722980948,-0.0265377401857734,-0.587020532358807,0.0379896749756035,9,1.02380424903225,179561,1,4,9,-0.004,5.51482013622879,3.94215562460186,"[60.3454945054945, 26.600439560439558]",1480,0.495281294223541,"[-0.701376080292722, -0.7127914098761412]","[[61.20942470104089, 27.47843075435235], [59.48156430994811, 25.722448366526766]]",-0.0363805225372869,-0.0701487521631635,0
296,181,152,20.988,27.7417894736842,3.72258956196933,1.09394059868414,-1.7842270789919,0,7.62951094657183E-06,0.0552187865281379,20.988,27.7417894736842,0,126.585591204787,181,11796,226,295,171,False,,False,0,False,0,0.890175778009067,21.3822483824199,29.5608514502755,20.5937516175801,25.922727497093,4.61399984808028,24410,-0.112540724642337,0.884544502617803,-0.0999696886194528,,,74.2853940833514,0.0609160427434388,,,,,,8,4.40050739813055,0.845945529724773,20.1034554973822,27.8417591623037,22.2996382114012,27.9755419223832,17.9072727833632,27.7079764022241,0.211971019219822,-0.813009220806769,0.444233211213839,2,0.973770802613272,179564,1,1,2,-0.004,4.40050739813055,3.60981217913183,"[20.988, 27.741789473684207]",1480,0.54697029934207,"[-0.21181404818172836, -0.9773099861317639]","[[21.382248382419885, 29.560851450275454], [20.593751617580114, 25.92272749709296]]",-0.154054470275227,-0.0770272351376135,0
296,182,314,20.1723821656051,29.248050955414,6.54653665401419,1.32311946374755,-1.69939377284949,0,0.0001191564384776,0.0634975530219021,20.1723821656051,29.248050955414,0,108.545268895205,182,250,296,295,185,False,,False,0,False,250,2.34501718392503,20.5921568862685,32.4942910458078,19.7526074449417,26.0018108650202,7.73329105016891,292,-1.53890241047139,0.0771118072989054,-2.41693927259902,,,2.53233866117506,11.8202228641916,,,,,,307,6.66166978851075,0.982717075725499,20.0952703583062,31.664990228013,20.3760585178429,34.9839688513629,19.8144821987695,28.3460116046632,0.347018657611559,-0.795660837715278,0.642292414175666,295,1.00345599939856,179578,2,2,295,0,2.47252042985917,6.51998091697679,"[20.172382165605093, 29.248050955414012]",1480,0.661559731873774,"[-0.1282432965241394, -0.991742737254285]","[[20.592156886268537, 32.49429104580778], [19.75260744494165, 26.001810865020246]]",-0.017282924274501,0.00358669555926156,0
296,183,309,44.8226796116505,29.6038834951456,7.27096103276874,1.1576809403409,-1.63250079540005,0,0.0302545421404167,0.0008175675290061,44.8226796116505,29.6038834951456,0,121.611530626385,183,11607,6,295,183,True,,False,306,False,0,0.714172785083584,45.0468626811689,33.2324452675772,44.5984965421321,25.9753217227141,16.1857083152042,23930,-1.098891338435,0.324651442636409,-0.636116504854371,,,0.62904209260134,19.6969952393286,,,,,,15,4.35348375011836,1.67014773687189,44.4980281690141,30.24,44.6083973890443,32.4139420015047,44.3876589489838,28.0660579984953,0.115730420850146,-0.468842250571508,0.0534345462774551,6,1.16865000851633,179576,1,2,6,0.007,2.23114809373545,6.43633100945037,"[44.822679611650486, 29.603883495145627]",1480,0.578840470170448,"[-0.061665320033494155, -0.9980968832258553]","[[45.04686268116886, 33.2324452675772], [44.59849654213211, 25.97532172271406]]",0.670147736871892,0.42709000854363,0
296,184,265,14.7314716981132,26.992120754717,5.26744395058715,1.34257687604553,-0.101735026193876,0,0,0.0350402424533693,14.7314716981132,26.992120754717,0,130.312273430318,184,2199,226,295,166,False,,False,0,False,10103,0.199917263161748,17.3515758931352,26.7246409416981,12.1113675030913,27.2596005677359,-0.102087471760516,11624,-1.20177363800422,0.0779064807219019,-0.201444462674324,,,2.68541861568101,-0.0549207487806032,,,,,,117,5.45583980111325,0.965468954845841,14.6535652173913,27.1935652173913,17.3773803046811,27.0439712532574,11.9297501301015,27.3431591815252,0.0686089627953552,-0.0730847716726339,0.158664460446843,116,1.00119688213649,179559,0,4,116,0,4.65012258228311,5.27447349892156,"[14.731471698113207, 26.99212075471698]",1480,0.671288438022764,"[0.9948294541339733, -0.10155962380543096]","[[17.351575893135163, 26.724640941698066], [12.111367503091252, 27.25960056773589]]",-0.0345310451541593,0.00119568522106384,0
