ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,AreaShape_MajorAxisLength,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,id,parent_id,NoiseObject,UnexpectedEnd_by_CellProfiler,UnexpectedEnd_by_Trackrefiner,UnexpectedBeginning_by_CellProfiler,UnexpectedBeginning_by_Trackrefiner,TrackingLinkModified
24,5,0.8401251303441084,45.42962252346193,56.96223204014814,0.0,0,0,0,True,False,False,False,False,False
24,113,0.622867924528302,76.6154716981132,6.523632239433189,0.0,0,0,0,True,False,False,False,False,False
24,128,0.7333953488372092,80.89786046511628,2.0628423867074726,0.0,0,0,0,True,False,False,False,False,False
24,132,52.443999999999996,82.03199999999998,2.762316901717476,23.0,133,231,0,False,True,False,False,False,False
24,135,49.76522448979591,83.3142857142857,1.6206080602180855,0.0,0,247,0,False,True,False,True,False,False
24,136,18.882514285714286,83.5488,2.0169356702884795,0.0,0,248,0,False,True,False,True,False,False
24,137,45.76344827586207,83.67765517241378,5.573812857643041,0.0,0,249,0,False,False,False,True,False,False
25,1,13.165273612463485,1.212852969814995,21.23908331773426,0.0,0,0,0,True,False,False,False,False,False
25,2,49.254454270139306,1.3921162931556632,58.3751276583673,0.0,0,0,0,True,False,False,False,False,False
25,3,2.2236923076923074,4.0403076923076915,2.4052478904519963,0.0,0,0,0,True,False,False,False,False,False
25,4,1.990251655629139,11.91671523178808,8.528302623332943,0.0,0,0,0,True,False,False,False,False,False
25,5,0.8163870967741934,13.378064516129031,3.415228183424111,0.0,0,0,0,True,False,False,False,False,False
25,6,1.0722272727272726,19.18063636363636,6.461237615144406,0.0,0,0,0,True,False,False,False,False,False
